"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Treatment_Compare"
"plut2.m8.15368",60.8160946556371,-0.267947420330591,0.402970540915882,-0.664930542370649,0.506094919575969,0.930813393725249,"CvsMid"
"plut2.m8.15367",668.274495693164,-0.148092659468985,0.131336517596052,-1.12758174329298,0.259496600503467,0.854219798604889,"CvsMid"
"plut2.m8.17736",36.5457841086484,0.0532433722503477,0.30306685342017,0.175681938323131,0.860543825728592,0.98520458183253,"CvsMid"
"plut2.m8.18507",59.0080789500927,-0.37135099543763,0.267009796863253,-1.3907766673738,0.164293160579972,0.796831123188473,"CvsMid"
"plut2.m8.17732",38.8074819946565,-0.0795987264433911,0.326128317674512,-0.24407180281362,0.807175210334858,0.97699769670424,"CvsMid"
"plut2.m8.17730",33.623998915915,0.581540639125861,0.376630230861119,1.54406256182951,0.122573177360791,0.752131337918752,"CvsMid"
"plut2.m8.18508",16.7244529623873,-0.0272817702631716,0.541688133546129,-0.0503643491035573,0.959832045608503,0.998568375328902,"CvsMid"
"plut2.m8.18509",480.244222809411,0.109336881531666,0.136780135232979,0.799362285652305,0.424080372326288,0.916294397038069,"CvsMid"
"plut2.m8.17738",156.439918088023,-0.0767251849959899,0.147351598813632,-0.520694621664952,0.602579521660093,0.946606192302255,"CvsMid"
"plut2.m8.17739",29.6428945936579,-0.0798422059235569,0.355610801857405,-0.224521317987333,0.822351680942074,0.9802011562504,"CvsMid"
"jamg1.TU.Sc0000133.27",68.8279951061182,0.275304237866383,0.873430278000552,0.315198871393154,0.752610662421705,0.970764557310151,"CvsMid"
"plut2.m8.15864",116.822002762408,0.435052305481443,0.196131181919575,2.21817000858047,0.0265432428300191,0.511360809223926,"CvsMid"
"plut2.m8.17880",144.18242558275,0.135147505913362,0.182017342469279,0.742497962446476,0.45778568585507,0.921043482078474,"CvsMid"
"plut2.m8.17882",18.6641486508545,0.333472973148111,0.476519087406386,0.699810316021438,0.484045771447019,0.926889740563739,"CvsMid"
"plut2.m8.17885",121.270541244858,-0.105107513474897,0.161054251353844,-0.652621787946292,0.514000135675856,0.930813393725249,"CvsMid"
"plut2.m8.17886",204.823540479118,0.247213629893726,0.175658480829633,1.40735379656103,0.159322504531434,0.793793625071399,"CvsMid"
"plut2.m8.24836",368.115255352689,0.158476365517215,0.180325770369992,0.878833708526814,0.379491446428639,0.907279514428997,"CvsMid"
"plut2.m8.24832",64.4265457267442,-0.0440661349376804,0.359301817534857,-0.122643785216604,0.902389180558866,0.990357419108271,"CvsMid"
"plut2.m8.24830",51.7491170335368,-0.268467627019401,0.230206627074882,-1.16620286058087,0.243532436285914,0.844667242332521,"CvsMid"
"plut2.m8.14285",38.3325810010548,0.0586366170639072,0.295269471255748,0.198586791971863,0.842585986312206,0.98399274664133,"CvsMid"
"plut2.m8.19676",117.097368216076,-0.206628508479434,0.255580498995611,-0.808467427254621,0.418821549825713,0.914412063700511,"CvsMid"
"plut2.m8.14283",96.9431368702882,-0.133865186599509,0.224706499103356,-0.595733488500197,0.551353282601666,0.937143905874773,"CvsMid"
"plut2.m8.14281",103.973229057104,0.35287063266384,0.277149154750036,1.27321561915676,0.202941539574073,0.825557762372358,"CvsMid"
"plut2.m8.19679",33.0430015330126,0.327848209509547,0.336774898578007,0.973493603275801,0.330308037876548,0.885711909130193,"CvsMid"
"plut2.m8.19678",93.1920315955494,0.0610191012464288,0.314057246576022,0.194292925610485,0.845946524635861,0.984193068386419,"CvsMid"
"plut2.m8.17733",41.5681864835591,0.384117836391144,0.278189789107745,1.38077618744796,0.167347787345961,0.799238573168523,"CvsMid"
"plut2.m8.17731",92.2234353393385,1.1819837131699,0.890806413976963,1.32686933392519,0.184551910122048,0.812267508426699,"CvsMid"
"plut2.m8.30166",59.1371048687011,0.186783526564186,0.512783975484347,0.364253829086138,0.715668474023115,0.967287596793056,"CvsMid"
"plut2.m8.30167",46.3569416629122,-0.255577671189648,0.307416726245796,-0.831372041172868,0.405763488496604,0.910960948751772,"CvsMid"
"plut2.m8.30168",87.2309188404767,0.143929168512852,0.245092960516572,0.587243175852537,0.557040398775693,0.937264692923606,"CvsMid"
"plut2.m8.30169",81.5320443539407,-0.125886256680432,0.208694719840084,-0.603207674716903,0.546370542738375,0.937143905874773,"CvsMid"
"plut2.m8.31690",321.524820176681,0.219302246074907,0.178016268622401,1.23192249658979,0.217978036903306,0.834000407336877,"CvsMid"
