"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Treatment_Compare"
"Acerv_evm.TU.Segkk666_pilon.8",117.272836816087,-0.0711267390602339,0.287786971409734,-0.247150657000966,0.804791630836435,NA,"T1vsT4"
"Acerv_evm.TU.Segkk3416_pilon.20",86.9819716534513,0.39328005778421,0.328556603207185,1.19699331544468,0.231309160205568,NA,"T1vsT4"
"Acerv_evm.TU.Segkk666_pilon.3",550.716811431255,0.0827207918412333,0.186850544983904,0.442711001182036,0.657974784139019,0.824578797678608,"T1vsT4"
"Acerv_evm.TU.Segkk3628_pilon.2",67.8037088727337,-0.346931722027122,0.38933242204192,-0.891093837517,0.37287883068243,NA,"T1vsT4"
"Acerv_evm.TU.Segkk2994_pilon.9",158.601433820073,-0.0546479157527862,0.256505693423398,-0.213047574201724,0.831289855530986,NA,"T1vsT4"
"Acerv_evm.TU.Segkk2994_pilon.5",24.3297581630232,0.549705473418499,0.688531336807137,0.798373935989025,0.424653523808549,NA,"T1vsT4"
"Acerv_evm.TU.Segkk2994_pilon.4",532.389515752194,0.00380958600328117,0.287706691438531,0.013241214461274,0.989435348132285,0.99371861803762,"T1vsT4"
"Acerv_evm.TU.Segkk2994_pilon.2",779.49783699736,-1.1075638920142,0.375542870516002,-2.94923423920253,0.00318562426228372,0.144207771482892,"T1vsT4"
"Acerv_evm.TU.Segkk2994_pilon.1",1069.53338023697,-1.6451544449866,0.734552965783102,-2.23966755512683,0.02511251340727,0.26038914341624,"T1vsT4"
"Acerv_evm.TU.Segkk1900_pilon.1",183.080101526441,-0.0465591662627414,0.191523614696789,-0.243098827977175,0.807928839126,NA,"T1vsT4"
"Acerv_evm.TU.Segkk3154_pilon.8",52.9399500914144,0.773261077135602,0.885872642429071,0.872880637802871,0.382728140899836,NA,"T1vsT4"
"Acerv_evm.TU.Segkk3154_pilon.4",49.7155439086682,-1.08013000438623,0.56679909473272,-1.90566642470659,0.0566934980563466,NA,"T1vsT4"
"Acerv_evm.TU.Segkk3154_pilon.7",40.7936386657917,-1.29751018441169,1.00587047250162,-1.28993764096163,0.197072310308721,NA,"T1vsT4"
"Acerv_evm.TU.Segkk3154_pilon.1",94.2048135079112,0.979788636211328,0.403160086362606,2.43027191766721,0.0150874987960148,NA,"T1vsT4"
"Acerv_evm.TU.Segkk3154_pilon.3",72.6967696210101,-0.729085727828208,0.338107932810381,-2.15636977744943,0.0310548026502349,NA,"T1vsT4"
"Acerv_evm.TU.Segkk2420_pilon.2",14.6549161678067,0.656456413292903,0.535853942114406,1.22506593998845,0.220550376889626,NA,"T1vsT4"
"Acerv_evm.TU.Segkk60_pilon.21",35.4611672755438,-0.626763246728596,0.535631788256961,-1.17013825629766,0.241945335263062,NA,"T1vsT4"
"Acerv_evm.TU.Segkk302_pilon.5",512.985155462143,0.525890023311947,0.329975850189937,1.59372276186042,0.110998143752795,0.366570382215637,"T1vsT4"
"Acerv_evm.TU.Segkk302_pilon.7",64.7680379294186,0.978466446767892,0.570680268306594,1.71456155242819,0.0864256428636616,NA,"T1vsT4"
"Acerv_evm.TU.Segkk302_pilon.1",151.619286280423,0.0578580853412806,0.246765070647156,0.234466268623612,0.814623017120026,NA,"T1vsT4"
"Acerv_evm.TU.Segkk302_pilon.9",77.9771550010746,0.124697326251556,0.297629000593243,0.418969005046569,0.675238784598459,NA,"T1vsT4"
"Acerv_evm.TU.Segkk896_pilon.7",76.8686512696231,-0.443528790935399,0.391788784178328,-1.13206096970229,0.257608802476565,NA,"T1vsT4"
"Acerv_evm.TU.Segkk423_pilon.6",173.306617137346,-0.274262015277121,0.264074570590716,-1.03857790874607,0.299001084333217,NA,"T1vsT4"
"Acerv_evm.TU.Segkk3326_pilon.17",1918.11503745689,-0.287177174925064,0.237580203220325,-1.20875885714579,0.226755502278026,0.498612006238509,"T1vsT4"
"Acerv_evm.TU.Segkk3326_pilon.16",114.621120195754,0.383700898094103,0.460277708312115,0.833629113826027,0.404490014414027,NA,"T1vsT4"
"Acerv_evm.TU.Segkk3326_pilon.12",23.7450682666626,-0.311512729180052,0.434455494974906,-0.71701873444608,0.473362537001209,NA,"T1vsT4"
"Acerv_evm.TU.Segkk2335_pilon.34",19.8166290164409,0.795308805538122,0.524434552531969,1.51650725852897,0.129391136332181,NA,"T1vsT4"
"Acerv_evm.TU.Segkk2335_pilon.35",26.5873245731368,0.182846286339946,0.681012512082221,0.268491816370432,0.788320773292694,NA,"T1vsT4"
"Acerv_evm.TU.Segkk1889_pilon.1",74.2799365786909,-0.227009565032152,0.31230026081701,-0.726895214362841,0.467290149052191,NA,"T1vsT4"
"Acerv_evm.TU.Segkk3535_pilon.1",64.3991608311473,-0.320187983560787,0.38739555969545,-0.826514335405654,0.408512389501283,NA,"T1vsT4"
"Acerv_evm.TU.Segkk923_pilon.4",66.3217569368982,-0.25072544527517,0.347095168240392,-0.722353602748864,0.470077104889945,NA,"T1vsT4"
"Acerv_evm.TU.Segkk2539_pilon.2",120.836088157373,0.478770730822553,0.459428166332758,1.04210139017856,0.297364674132053,NA,"T1vsT4"
"Acerv_evm.TU.Segkk923_pilon.1",326.578134819021,0.182351821543443,0.286292727181375,0.636941857862556,0.524162716403548,0.746134533575978,"T1vsT4"
"Acerv_evm.TU.Segkk251_pilon.2",5235.81717220714,0.578016720812443,0.361788339904121,1.59766542217924,0.110117458048522,0.366188715997078,"T1vsT4"
