"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Treatment_Compare"
"Mcavernosa13698",336.614694853951,-0.696326818785053,0.44085157500463,-1.579503983348,0.114220503569412,0.614672556344153,"CvsT2"
"Mcavernosa08083",92.0842117980703,-1.39431857126963,0.773042750664475,-1.80367588994416,0.071282131330311,0.54179847155781,"CvsT2"
"Mcavernosa02158",190.263467060964,0.383506749526929,0.498354355088977,0.769546298955202,0.441569070392362,0.83909327240729,"CvsT2"
"Mcavernosa02155",940.044830613715,-0.316153576151239,0.133958140879814,-2.3600922950617,0.0182703888672468,0.365583173078061,"CvsT2"
"Mcavernosa02151",420.043718691186,-0.318069626503241,0.279774624194582,-1.13687804038305,0.255589273313498,0.743175878181494,"CvsT2"
"Mcavernosa07508",158.257996682705,0.41388667158948,1.32280410563815,0.312885838368194,0.754367397131236,0.947577268925809,"CvsT2"
"Mcavernosa24323",665.107568498321,0.632016324958099,0.607152400790257,1.04095170197051,0.297897964438074,0.767260179768291,"CvsT2"
"Mcavernosa08333",33.1034406667261,0.682454294815028,0.686753231260604,0.993740202084402,0.32034936511464,0.780994490910299,"CvsT2"
"Mcavernosa08337",70.0687624699272,-0.14536330639257,0.255122056312536,-0.569779455738213,0.568827291336559,0.887887432033824,"CvsT2"
"Mcavernosa07502",1007.94969519652,-0.657828692652739,0.438430990130957,-1.50041558982007,0.133506783699712,0.639505045661587,"CvsT2"
"Mcavernosa08335",20.5723209927131,0.147062593063997,0.579808450317701,0.253639961582856,0.79977372104892,0.960959705354627,"CvsT2"
"Mcavernosa09068",1128.69528834128,0.278398726607923,0.650133424136054,0.428217833866764,0.668492533487301,0.922432540724573,"CvsT2"
"Mcavernosa09061",103.408932376257,-0.417468032134928,0.388537112844322,-1.07446114755632,0.28261604921508,0.758702950907993,"CvsT2"
"Mcavernosa09063",652.742730721195,0.0522509690234541,0.35238148005253,0.14827955491777,0.882122149799398,0.979084109331726,"CvsT2"
"Mcavernosa09065",83.1341483925984,0.371508285852914,0.523266786180276,0.709978725316844,0.477717329148251,0.855148320072203,"CvsT2"
"Mcavernosa09067",154.251212284809,-0.232991104983867,0.403742301934623,-0.577078755105514,0.563886255195606,0.886928707121605,"CvsT2"
"Mcavernosa09066",209.607102943546,-0.615610219389733,0.320632648944711,-1.91998606946571,0.0548596590404956,0.506702286529127,"CvsT2"
"Mcavernosa15918",213.567382966575,-0.115159425539603,0.295725536441729,-0.389413193480821,0.696970513789596,0.930571096459532,"CvsT2"
"Mcavernosa15919",164.936493783949,0.232084646056998,0.56663636297869,0.409583043412494,0.682111837741998,0.926019392401371,"CvsT2"
"Mcavernosa15911",49.3339446481323,0.191516641430492,0.312416733871411,0.613016591836335,0.53986536900222,0.876667403127455,"CvsT2"
"Mcavernosa15912",198.804764997661,0.0285388246726337,0.21569566955704,0.132310605638222,0.894738619040858,0.982093507080776,"CvsT2"
"Mcavernosa15914",21.2708693105458,0.0374097374989992,0.530900684898962,0.0704646623428615,0.943823825975747,0.990022090006749,"CvsT2"
"Mcavernosa15916",27.3171039522901,-0.0478625022755906,0.315152540030895,-0.151870907563996,0.879288754492112,0.979003673513568,"CvsT2"
"Mcavernosa20315",268.451357580482,-0.519254438843145,0.501874419306202,-1.03463021598305,0.30084163720877,0.768732530836078,"CvsT2"
"Mcavernosa20312",71.7467830271348,-0.142206080103256,0.370163251552991,-0.3841712528368,0.700851523457478,0.930870344376658,"CvsT2"
"Mcavernosa20310",1943.9330085152,-0.206055133744279,0.177470903349322,-1.16106432015334,0.245615743309206,0.736297326338208,"CvsT2"
"Mcavernosa31278",26.0826229485912,0.283011096485455,0.41674664232869,0.679096284745212,0.497076856367792,0.863826795238028,"CvsT2"
"Mcavernosa31270",597.991946037705,-0.155328029176821,0.243978491170234,-0.636646404491624,0.524355191406337,0.872322278052675,"CvsT2"
"Mcavernosa23955",34.7228209516007,0.812180145649489,0.681726754298583,1.19135730045556,0.233513348083557,0.724220596439797,"CvsT2"
"STRG.15869",24.3794293136163,-1.50569222940938,0.390618603786659,-3.85463522426527,0.000115902308674709,0.03716600698169,"CvsT2"
"Mcavernosa13814",159.826402671845,-0.227384534964525,0.315799167404071,-0.720028924818481,0.471507186660292,0.85193021740595,"CvsT2"
"Mcavernosa13813",335.288257487906,0.101381875250032,0.949277151558538,0.106799026062706,0.914948420146565,0.985549101234086,"CvsT2"
"Mcavernosa13812",359.7658024439,0.123680159053097,0.28226716238709,0.438167011731555,0.661265220059068,0.919758903683048,"CvsT2"
"Mcavernosa13819",495.721389089096,-0.0018115181357076,0.360248356760394,-0.00502852574262391,0.995987833855021,0.999088355990032,"CvsT2"
"Mcavernosa13818",337.319024055445,-0.566173401084808,0.480753082026713,-1.17768023181045,0.238924110684481,0.729779258520506,"CvsT2"
"Mcavernosa26416",139.817516976461,0.573688386482726,0.828189307641974,0.692701996016026,0.488496586222201,0.859143861919896,"CvsT2"
"Mcavernosa26419",354.410660616437,-0.223174297783646,0.240990410592714,-0.926071279080153,0.354408938689898,0.803669662240412,"CvsT2"
"Mcavernosa26418",363.108980824857,-0.000823205232101849,0.355419421483221,-0.00231615151661236,0.998151980116717,0.999750813978829,"CvsT2"
"Mcavernosa12142",519.010041962809,-0.299911908221557,0.216801203522798,-1.38334983085101,0.166557625606182,0.674240780840813,"CvsT2"
"Mcavernosa12140",138.197039547661,0.0819824685754921,0.207927971870053,0.39428301944256,0.693372098535587,0.930098837743865,"CvsT2"
"Mcavernosa12149",77.6264549937467,0.58693842604198,0.295897575607284,1.98358646513876,0.0473019592857689,0.49059984157386,"CvsT2"
"Mcavernosa17660",89.1238086104528,-0.120344334266952,0.429961806342745,-0.279895405804997,0.779557752045979,0.955103872165761,"CvsT2"
"Mcavernosa17668",26.5556677710815,0.621938150111943,0.507871801022918,1.22459673653721,0.220727198119362,0.711880814987165,"CvsT2"
"Mcavernosa17669",58.9361172267145,0.343731714832148,0.531453720389606,0.646776382673847,0.517776679665685,0.86922309524159,"CvsT2"
"Mcavernosa16398",52.4695034168445,0.246385133777968,0.487189981204292,0.505727012630524,0.613048302432953,0.904812439585994,"CvsT2"
"Mcavernosa16391",102.832954754938,1.30094242217935,0.687170538007614,1.89318713510522,0.0583329876355142,0.514495398981654,"CvsT2"
"Mcavernosa16390",49.9915489959625,0.175005583686183,0.467524139202829,0.374324166415414,0.708163154635686,0.932633573280739,"CvsT2"
"Mcavernosa16395",9.19934995125817,-0.329652029370614,0.581792542809722,-0.566614394503211,0.570976193080408,NA,"CvsT2"
"Mcavernosa28046",405.929174130566,0.43868096823969,0.207332495758359,2.11583315309609,0.034359000357712,0.448401764272466,"CvsT2"
"Mcavernosa28040",58.2125880424087,0.0618722675741974,0.258948920515082,0.238936186531018,0.811155065289418,0.964312843766968,"CvsT2"
"Mcavernosa28041",130.3897347489,0.0939406863375311,0.586389143529342,0.160201953556172,0.872721990555866,0.978331807661847,"CvsT2"
"Mcavernosa28048",74.1436061363095,1.06812593576024,0.810794945092177,1.31738109891497,0.187710913276644,0.69085128941663,"CvsT2"
"Mcavernosa16539",380.399775151801,0.559227027785923,0.46120838647443,1.21252571329148,0.225311205865511,0.718262029200632,"CvsT2"
"Mcavernosa16533",14.6063226258776,0.0946147656343798,0.489549566714745,0.193269021295061,0.846748286336019,0.974865350149798,"CvsT2"
"Mcavernosa25441",504.900998550234,0.0749245951084547,0.236264750221103,0.31712134390906,0.751151529998819,0.947577268925809,"CvsT2"
"Mcavernosa11620",59.3415525676401,0.54907676019812,0.486747539628462,1.12805246148185,0.259297764072562,0.74379721039442,"CvsT2"
"Mcavernosa25442",380.725355028266,0.211760568750521,0.235564238703616,0.898950409093955,0.368679075808429,0.809909558974716,"CvsT2"
"Mcavernosa25445",21.5630954244947,-0.110767224039926,0.646176561556438,-0.171419439561724,0.863893970446684,0.9765694255788,"CvsT2"
"Mcavernosa25444",764.902771321703,-1.08429950761468,0.510193643893396,-2.12527051364293,0.0335640471922293,0.446522579410634,"CvsT2"
"Mcavernosa25447",156.77844884324,-0.435063264234895,0.325872489177983,-1.33507208703732,0.181852754106113,0.683455867432332,"CvsT2"
"Mcavernosa11625",566.360196409993,-0.0702865070579784,0.292616581045667,-0.240200014663589,0.810175202313296,0.964246526065068,"CvsT2"
"Mcavernosa23130",23.3179933078908,-0.11976366868439,0.351558560043952,-0.340664919862617,0.733355850485903,0.94329609383898,"CvsT2"
