gene_id,10_2.fastq.trim.fq.bam.merge.gtf,11_1.fastq.trim.fq.bam.merge.gtf,11_2.fastq.trim.fq.bam.merge.gtf,12_1.fastq.trim.fq.bam.merge.gtf,13_1.fastq.trim.fq.bam.merge.gtf,13_2.fastq.trim.fq.bam.merge.gtf,14_1.fastq.trim.fq.bam.merge.gtf,14_2.fastq.trim.fq.bam.merge.gtf,15_2.fastq.trim.fq.bam.merge.gtf,16_2.fastq.trim.fq.bam.merge.gtf,17_1.fastq.trim.fq.bam.merge.gtf,18_1.fastq.trim.fq.bam.merge.gtf,19_2.fastq.trim.fq.bam.merge.gtf,1_2.fastq.trim.fq.bam.merge.gtf,20_2.fastq.trim.fq.bam.merge.gtf,21_1.fastq.trim.fq.bam.merge.gtf,22_1.fastq.trim.fq.bam.merge.gtf,23_1.fastq.trim.fq.bam.merge.gtf,24_1.fastq.trim.fq.bam.merge.gtf,25_1.fastq.trim.fq.bam.merge.gtf,25_2.fastq.trim.fq.bam.merge.gtf,26_1.fastq.trim.fq.bam.merge.gtf,26_2.fastq.trim.fq.bam.merge.gtf,27_1.fastq.trim.fq.bam.merge.gtf,28_2.fastq.trim.fq.bam.merge.gtf,29_1.fastq.trim.fq.bam.merge.gtf,2_2.fastq.trim.fq.bam.merge.gtf,30_1.fastq.trim.fq.bam.merge.gtf,31_2.fastq.trim.fq.bam.merge.gtf,32_1.fastq.trim.fq.bam.merge.gtf,32_2.fastq.trim.fq.bam.merge.gtf,33_1.fastq.trim.fq.bam.merge.gtf,34_1.fastq.trim.fq.bam.merge.gtf,35_2.fastq.trim.fq.bam.merge.gtf,36_2.fastq.trim.fq.bam.merge.gtf,37_1.fastq.trim.fq.bam.merge.gtf,37_2.fastq.trim.fq.bam.merge.gtf,38_2.fastq.trim.fq.bam.merge.gtf,39_1.fastq.trim.fq.bam.merge.gtf,39_2.fastq.trim.fq.bam.merge.gtf,3_1.fastq.trim.fq.bam.merge.gtf,3_2.fastq.trim.fq.bam.merge.gtf,40_2.fastq.trim.fq.bam.merge.gtf,41_1.fastq.trim.fq.bam.merge.gtf,41_2.fastq.trim.fq.bam.merge.gtf,42_2.fastq.trim.fq.bam.merge.gtf,43_1.fastq.trim.fq.bam.merge.gtf,43_2.fastq.trim.fq.bam.merge.gtf,44_1.fastq.trim.fq.bam.merge.gtf,45_1.fastq.trim.fq.bam.merge.gtf,45_2.fastq.trim.fq.bam.merge.gtf,46_1.fastq.trim.fq.bam.merge.gtf,47_2.fastq.trim.fq.bam.merge.gtf,48_2.fastq.trim.fq.bam.merge.gtf,4_1.fastq.trim.fq.bam.merge.gtf,4_2.fastq.trim.fq.bam.merge.gtf,5_1.fastq.trim.fq.bam.merge.gtf,5_2.fastq.trim.fq.bam.merge.gtf,6_1.fastq.trim.fq.bam.merge.gtf,6_2.fastq.trim.fq.bam.merge.gtf,7_1.fastq.trim.fq.bam.merge.gtf,8_1.fastq.trim.fq.bam.merge.gtf,9_1.fastq.trim.fq.bam.merge.gtf,9_2.fastq.trim.fq.bam.merge.gtf
pdam_00015114,0,54,43,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,19,24,0,0,22,32,26,0,0,0,36,30,18,0,0,0,0,0,0,16,0,22,13,0,0,0,0,0,0,0,0
pdam_00025013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00015110,0,39,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,17,0,0,0,7,9,0,0,0,4,3,0,0,0,0,0,0,0,9,0,8,8,0,0,0,0,0,0,0,0
pdam_00015111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00015112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00015113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00022941,0,156,137,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,115,0,119,0,0,0,0,0,0,133,97,0,0,136,360,335,0,0,0,272,243,130,0,0,0,0,0,0,67,3,273,252,0,0,0,0,0,0,0,0
pdam_00022940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00022943,0,7,7,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,25,0,8,0,0,0,0,0,0,32,28,0,0,23,11,11,0,0,0,6,0,20,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
pdam_00022942,0,266,261,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,167,0,220,0,0,0,0,0,0,163,154,0,0,231,478,476,0,0,0,421,402,222,0,0,0,0,0,0,112,0,427,407,0,0,0,0,0,0,0,0
pdam_00022945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00022944,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00019235,10,1,0,0,5,0,15,10,16,12,0,0,11,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,13,9,0,0,10,0,0,29,17,0,0,0,0,0,0
pdam_00015209,0,220,196,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,87,0,32,0,0,0,0,0,0,184,102,0,0,121,289,268,0,0,0,262,224,157,0,0,0,0,0,0,191,0,194,177,0,0,0,0,0,0,0,0
pdam_00019237,0,501,502,0,0,0,0,0,0,0,0,0,0,221,0,0,0,0,0,0,0,0,0,0,225,0,86,0,0,0,0,0,0,364,307,0,0,239,579,564,0,0,0,627,578,284,0,0,0,0,0,0,170,0,498,485,0,0,0,0,0,0,4,0
pdam_00019236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
pdam_00019231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00019230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,7,0,0,0,6,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
pdam_00019233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00019232,0,23,16,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,10,0,6,0,0,0,0,0,0,8,9,0,0,13,16,14,0,0,0,29,36,15,0,0,0,0,0,0,6,0,34,27,0,0,0,0,0,0,0,0
pdam_00015200,2,706,674,2,0,0,0,0,0,0,3,0,0,558,0,0,0,0,0,0,0,6,4,0,412,0,290,0,0,0,0,0,0,425,525,0,0,586,947,929,4,3,0,1344,1245,543,5,4,0,0,0,0,337,3,917,880,0,0,0,0,0,0,0,0
pdam_00015201,0,13,10,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,13,0,0,24,11,10,0,0,0,40,36,11,2,2,0,0,0,0,12,0,14,14,0,0,0,0,0,0,0,0
pdam_00015202,0,93,81,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,34,0,26,0,0,0,0,0,0,71,49,0,0,80,117,117,0,0,0,164,151,71,0,0,0,0,0,0,35,0,91,95,0,0,0,0,0,0,0,0
pdam_00015203,0,339,318,0,0,0,0,0,0,0,0,0,0,328,0,0,0,0,0,0,0,0,0,0,240,0,42,0,0,0,0,0,0,261,292,0,0,360,514,481,0,0,0,768,729,307,0,0,0,0,0,0,208,0,550,529,0,0,0,0,0,0,3,0
pdam_00015204,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00015205,0,70,60,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,23,0,22,0,0,0,0,0,0,39,39,0,0,45,87,76,0,0,0,82,80,40,0,0,0,0,0,0,37,0,74,75,0,0,0,0,0,0,0,0
pdam_00015206,0,64,60,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,2,2,0,23,0,12,0,0,0,0,0,0,37,31,0,0,40,85,77,0,0,1,104,95,37,0,0,0,0,0,0,29,0,45,47,0,0,0,0,0,0,0,0
pdam_00015207,0,581,525,0,0,0,0,0,0,0,0,0,0,298,0,0,0,0,0,0,0,0,0,0,199,0,122,0,0,0,0,0,0,367,242,0,0,378,730,686,0,0,0,743,694,316,0,0,0,0,0,0,170,0,677,618,0,0,0,0,0,0,0,0
pdam_00008134,0,95,100,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,46,0,28,0,0,0,0,0,0,59,42,0,0,54,147,140,0,0,0,147,133,60,0,0,0,0,0,0,47,0,151,139,0,0,0,0,0,0,0,0
pdam_00008135,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,4,5,5,0,0,0,8,8,9,0,0,0,0,0,0,1,0,7,7,0,0,0,0,0,0,0,0
pdam_00008136,0,118,103,0,0,0,4,4,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,90,0,57,0,0,0,0,0,0,96,97,0,0,110,239,226,0,0,0,272,244,117,0,0,0,0,0,0,65,0,169,157,0,0,0,0,0,0,0,0
pdam_00008137,0,174,153,0,0,0,4,4,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,157,0,136,0,0,0,0,0,0,185,108,0,0,161,350,322,0,0,0,354,311,172,0,0,0,0,0,0,93,0,290,253,0,0,0,0,0,0,0,0
pdam_00008130,0,82,80,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,26,0,7,0,0,0,0,0,0,45,47,0,0,41,90,77,0,0,0,107,88,50,0,0,0,0,0,0,17,0,57,51,0,0,0,0,0,0,0,0
pdam_00008131,0,30,27,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,15,0,0,0,0,0,0,16,6,0,0,9,7,10,0,0,0,40,36,14,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0
pdam_00008132,0,40,35,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7,14,0,0,12,19,20,0,0,0,31,25,7,0,0,0,0,0,0,13,0,26,23,0,0,0,0,0,0,0,0
pdam_00008133,0,184,165,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,44,0,49,0,0,0,0,0,0,113,96,0,0,143,207,182,0,0,0,210,184,99,0,0,0,0,0,0,62,0,161,147,0,0,0,0,0,0,0,0
pdam_00008138,0,771,666,0,0,0,0,0,0,0,0,0,0,407,0,0,0,0,0,0,0,0,0,0,379,0,100,0,0,0,0,0,0,612,488,0,0,429,957,920,0,0,0,1037,912,488,0,0,0,0,0,0,325,0,876,750,0,0,0,0,0,0,0,0
pdam_00008139,0,326,300,2,0,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,196,0,196,0,0,0,0,0,0,182,262,0,0,223,531,494,0,0,0,376,341,201,0,0,0,0,0,0,198,0,557,518,0,0,0,0,0,0,0,0
pdam_00015972,0,51,45,0,0,0,0,0,0,1,0,0,0,31,0,0,0,0,0,0,0,0,0,0,30,0,36,0,0,0,0,0,0,46,51,0,0,51,82,78,0,0,0,94,87,62,0,0,0,0,0,0,58,0,69,73,0,0,0,0,0,0,0,2
pdam_00015973,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0
pdam_00015970,0,524,472,0,0,0,4,4,2,0,0,2,0,257,0,0,0,0,0,0,0,0,0,0,171,0,221,0,0,0,0,0,0,223,278,0,0,267,557,500,0,0,0,489,424,248,0,0,0,0,0,0,153,2,517,462,0,0,0,0,0,0,0,0
pdam_00015971,0,22,18,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,20,0,0,0,27,26,0,0,0,0,0,0,0,12,0,26,19,0,0,0,0,0,0,0,0
pdam_00015976,0,1450,1294,0,0,0,6,0,0,0,0,0,2,618,2,0,0,0,0,5,0,4,0,0,910,0,580,0,0,0,0,0,0,932,801,0,0,686,1984,1768,0,0,3,1615,1406,878,4,4,0,0,0,0,528,9,1902,1697,0,0,7,5,0,0,0,0
pdam_00015977,0,51,49,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,42,0,11,0,0,0,0,0,0,49,41,0,0,70,142,153,0,0,0,151,129,65,0,0,0,0,0,0,33,0,125,119,0,0,0,0,0,0,0,0
pdam_00015974,0,64,96,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,74,0,19,0,0,0,0,0,0,107,84,0,0,74,106,99,0,0,0,133,111,98,0,0,0,0,0,0,63,0,119,100,0,0,0,0,0,0,0,0
pdam_00021846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00021849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00021848,0,552,493,0,0,0,0,0,0,0,0,0,0,370,0,0,0,0,0,0,0,0,0,0,380,0,331,0,2,0,0,0,0,388,326,0,0,411,1042,972,0,0,0,899,825,445,0,0,0,0,0,0,256,3,990,891,0,0,0,0,0,0,0,0
pdam_00015978,0,170,169,0,0,0,0,0,0,0,0,0,0,51,2,0,0,0,0,0,0,0,0,0,48,0,64,0,0,0,0,0,0,76,67,0,0,68,182,179,0,0,0,173,146,82,0,0,0,0,0,0,41,0,165,145,0,0,0,0,0,0,0,0
pdam_00015979,0,531,464,0,0,0,7,5,0,0,5,0,0,257,0,0,0,0,0,0,0,0,0,0,228,0,208,0,0,0,0,0,0,293,284,0,0,308,686,620,0,0,0,696,611,257,0,0,0,0,0,0,163,0,584,528,0,0,4,4,0,0,0,0
pdam_00018298,0,88,79,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,24,0,17,0,0,0,0,0,0,40,48,0,0,35,77,71,0,0,0,109,102,42,0,0,0,0,0,0,19,0,39,37,0,0,0,0,0,0,0,0
pdam_00018299,0,79,79,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,38,0,15,0,0,0,0,0,0,74,58,0,0,45,89,83,0,0,0,164,156,55,0,0,0,0,0,0,37,0,74,68,0,0,0,0,0,0,0,0
pdam_00018290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00018291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00018292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00018293,4,2197,1998,0,6,0,12,10,2,4,4,2,3,1001,0,0,0,0,0,0,0,10,9,0,1493,0,607,0,0,3,0,0,0,1032,1059,4,4,839,3119,2923,6,4,2,2134,1891,1265,5,0,2,0,0,0,1054,9,2984,2736,5,0,7,5,0,0,0,0
pdam_00018294,0,62,66,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,39,0,34,0,0,0,0,0,0,53,45,0,0,74,97,85,0,0,0,148,149,63,0,0,0,0,0,0,0,0,112,96,0,0,0,0,0,0,0,0
pdam_00018295,2,407,385,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,172,0,86,0,0,0,0,0,0,153,140,0,0,135,456,422,0,0,0,381,344,224,0,0,0,0,0,0,125,0,309,284,0,0,0,0,0,0,0,0
pdam_00018296,0,237,219,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,80,0,21,0,0,0,0,0,0,107,97,0,0,100,197,195,0,0,0,308,277,110,0,0,0,0,0,0,62,0,200,207,0,0,0,0,0,0,0,0
pdam_00018297,0,82,76,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,73,0,90,0,0,2,2,0,0,85,65,0,0,80,253,231,0,0,0,154,142,74,0,0,0,0,0,0,65,2,155,143,0,0,0,0,0,0,0,0
pdam_00019240,0,237,227,0,0,0,0,0,0,0,0,0,0,187,0,0,0,0,0,0,0,0,0,0,176,0,192,0,0,0,0,0,0,185,168,0,0,225,610,550,0,0,0,456,401,251,0,0,0,0,0,0,173,0,489,442,0,0,0,0,0,0,0,0
pdam_00015296,0,42,38,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,9,0,43,0,0,0,0,0,0,27,31,0,0,33,62,64,0,0,0,52,49,26,0,0,0,0,0,0,18,0,57,53,0,0,0,0,0,0,0,0
pdam_00015295,0,15,15,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,9,17,0,0,10,19,20,0,0,0,22,22,16,0,0,0,0,0,0,11,0,21,28,0,0,0,0,0,0,0,0
pdam_00019243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
pdam_00015293,0,1614,1465,0,0,0,0,0,0,0,0,0,0,511,2,0,0,0,0,0,0,0,0,0,471,0,178,0,0,0,0,0,0,1036,653,0,0,452,1304,1217,0,0,0,1361,1194,675,0,0,0,0,0,0,459,0,1296,1171,0,0,0,0,0,0,0,0
pdam_00015292,0,486,468,0,0,0,0,0,0,0,0,0,0,204,0,0,0,0,0,0,0,0,0,0,133,0,61,0,0,0,0,0,0,297,232,0,0,224,510,488,0,0,0,597,508,206,0,0,0,0,0,0,137,0,450,415,0,0,0,0,0,0,0,0
pdam_00014880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00019246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00015290,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
pdam_00025012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00015115,0,38,33,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,11,0,26,0,0,0,0,0,0,12,20,0,0,14,21,19,0,0,0,23,11,19,0,0,0,0,0,0,18,0,25,25,0,0,0,0,0,0,0,0
pdam_00013224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00013225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00013226,0,259,239,0,0,0,0,0,0,0,0,1,0,120,0,0,0,0,0,0,0,0,0,0,85,0,35,0,1,0,0,0,0,149,98,0,0,125,279,272,0,0,0,222,201,117,4,2,0,0,0,0,77,1,191,171,0,0,0,0,0,0,0,0
pdam_00013227,0,364,311,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,103,0,48,0,0,0,0,0,0,193,176,0,0,179,439,395,0,0,0,445,408,190,0,0,0,0,0,0,127,0,323,275,0,0,0,0,0,0,0,0
pdam_00013220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00013221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00013222,0,1408,1299,0,5,4,9,9,3,3,0,0,0,1025,0,0,0,0,0,0,0,5,0,0,910,0,462,0,0,0,0,0,0,928,1000,7,0,1130,2204,2062,0,5,3,2125,1911,967,7,4,0,0,0,0,638,4,2195,2044,0,0,8,0,0,0,0,0
pdam_00013223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00013228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00013229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00025014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00025015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00025565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00004841,0,0,7,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,6,0,0,8,3,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00016104,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,7,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00016102,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0
pdam_00016103,0,124,114,0,0,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0,177,0,57,0,0,0,0,0,0,215,90,0,0,215,415,371,0,0,0,371,345,228,0,0,0,0,0,0,65,0,576,566,0,0,0,0,0,0,0,0
pdam_00016100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,9,6,7,0,0,0,16,0,7,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
pdam_00016101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00012245,0,579,432,0,1,0,2,4,0,0,1,1,0,162,1,0,0,0,0,2,0,1,0,0,103,0,116,0,0,0,0,0,0,255,368,0,0,281,442,394,0,0,0,529,412,272,0,0,1,0,0,0,210,1,487,436,2,0,2,0,0,0,0,0
