"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Treatment_Compare"
"Mcavernosa13698",336.614694853951,-0.171180838410268,0.44153673997578,-0.387693305928874,0.698243010190023,0.999905958404091,"CvsT3"
"Mcavernosa08083",92.0842117980703,-0.936161724382759,0.77439915195229,-1.20888784811122,0.226705935338719,0.999905958404091,"CvsT3"
"Mcavernosa02158",190.263467060964,-0.494640536917573,0.495275146744972,-0.998718672173297,0.317930992775731,0.999905958404091,"CvsT3"
"Mcavernosa02155",940.044830613715,-0.164298622240989,0.1340404470295,-1.22573913980479,0.220296856271405,0.999905958404091,"CvsT3"
"Mcavernosa02151",420.043718691186,-0.0376221563682742,0.280157162775065,-0.134289468081459,0.893173681061872,0.999905958404091,"CvsT3"
"Mcavernosa07508",158.257996682705,0.134725336726051,1.32213129969542,0.101900118964801,0.918835955535112,0.999905958404091,"CvsT3"
"Mcavernosa24323",665.107568498321,0.360703599154855,0.60681517261086,0.594420863939353,0.55223065723016,0.999905958404091,"CvsT3"
"Mcavernosa08333",33.1034406667261,1.18935883383422,0.694162211973733,1.71337306081885,0.0866439290589498,0.999905958404091,"CvsT3"
"Mcavernosa08337",70.0687624699272,-0.216262615953409,0.252505931609677,-0.856465488057157,0.391740354596261,0.999905958404091,"CvsT3"
"Mcavernosa07502",1007.94969519652,-0.445272440829684,0.438490477825778,-1.01546661409282,0.309883453232038,0.999905958404091,"CvsT3"
"Mcavernosa08335",20.5723209927131,-0.429572516357917,0.562721537412558,-0.763383819167698,0.445234526989334,0.999905958404091,"CvsT3"
"Mcavernosa09068",1128.69528834128,-0.571074026979205,0.649722998099641,-0.878949996613212,0.379428388499206,0.999905958404091,"CvsT3"
"Mcavernosa09061",103.408932376257,-0.259554287311456,0.388824677832144,-0.667535529788328,0.504430122722507,0.999905958404091,"CvsT3"
"Mcavernosa09063",652.742730721195,-0.313813610279619,0.351774085456862,-0.892088483073044,0.372345507445322,0.999905958404091,"CvsT3"
"Mcavernosa09065",83.1341483925984,-0.140260992592921,0.518784268805663,-0.270364775932447,0.786879636067406,0.999905958404091,"CvsT3"
"Mcavernosa09067",154.251212284809,-0.13725025141601,0.403650766631553,-0.340022273613789,0.733839754304819,0.999905958404091,"CvsT3"
"Mcavernosa09066",209.607102943546,-0.128809284451905,0.322072405664679,-0.399938902515025,0.689201518087943,0.999905958404091,"CvsT3"
"Mcavernosa15918",213.567382966575,-0.271794802223275,0.294455285333089,-0.923042702106091,0.355984952321855,0.999905958404091,"CvsT3"
"Mcavernosa15919",164.936493783949,0.200134987654603,0.565927307609673,0.353640803268392,0.723608091269883,0.999905958404091,"CvsT3"
"Mcavernosa15911",49.3339446481323,0.457793680469765,0.315654585417434,1.45029947803344,0.146975024566668,0.999905958404091,"CvsT3"
"Mcavernosa15912",198.804764997661,0.418612688051597,0.21764289275961,1.92339241012553,0.0544307868047128,0.999905958404091,"CvsT3"
"Mcavernosa15914",21.2708693105458,0.355879141113452,0.536071635302267,0.663864897296399,0.506776784823574,0.999905958404091,"CvsT3"
"Mcavernosa15916",27.3171039522901,0.416066556783333,0.327792359463768,1.26929913029081,0.204334396443553,0.999905958404091,"CvsT3"
"Mcavernosa20315",268.451357580482,0.356572322196876,0.50345264836654,0.708253940770359,0.47878757430526,0.999905958404091,"CvsT3"
"Mcavernosa20312",71.7467830271348,0.0900672858564647,0.371526572021828,0.242424883276379,0.808450955254496,0.999905958404091,"CvsT3"
"Mcavernosa20310",1943.9330085152,-0.00633125821262176,0.177538556523113,-0.0356613140075718,0.971552417867205,0.999905958404091,"CvsT3"
"Mcavernosa31278",26.0826229485912,0.161633530666336,0.410894059788023,0.393370327012567,0.69404598243443,0.999905958404091,"CvsT3"
"Mcavernosa31270",597.991946037705,0.158321407072754,0.244367266271711,0.647883038871161,0.517060601698732,0.999905958404091,"CvsT3"
"Mcavernosa23955",34.7228209516007,0.235254195652979,0.671657656752781,0.350259084055331,0.726144268884808,0.999905958404091,"CvsT3"
"STRG.15869",24.3794293136163,-1.61789796029084,0.385274590753351,-4.19933730155229,2.67697298071562e-05,0.0162606987342897,"CvsT3"
"Mcavernosa13814",159.826402671845,-0.207911948091899,0.315286252086631,-0.659438674271061,0.509614114274994,0.999905958404091,"CvsT3"
"Mcavernosa13813",335.288257487906,0.141573605773674,0.949210482803745,0.149148801386495,0.881436218571641,0.999905958404091,"CvsT3"
"Mcavernosa13812",359.7658024439,-0.0873077719626845,0.281319026589703,-0.31035146474476,0.756293698603691,0.999905958404091,"CvsT3"
"Mcavernosa13819",495.721389089096,0.374260808607914,0.36066393044198,1.03769957852251,0.299409941249173,0.999905958404091,"CvsT3"
"Mcavernosa13818",337.319024055445,0.651096291163116,0.482814983484257,1.34854201595909,0.177484115929386,0.999905958404091,"CvsT3"
"Mcavernosa26416",139.817516976461,-0.0379074673181845,0.826025568493152,-0.0458913970270144,0.963396811132448,0.999905958404091,"CvsT3"
"Mcavernosa26419",354.410660616437,0.10064797601649,0.241696365314758,0.416423208869597,0.67710034832235,0.999905958404091,"CvsT3"
"Mcavernosa26418",363.108980824857,0.179627729650704,0.355561434142315,0.505194636994312,0.613422136728478,0.999905958404091,"CvsT3"
