"","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","contrast"
"1","Mcavernosa30960",285.148275384159,1.30517762586291,0.275091007735714,4.74453031600663,2.08990679914178e-06,0.00373376777572387,"Treatment_Treatment4_vs_control"
"2","Mcavernosa30573",48.3775175556967,-1.877006535893,0.410691899248159,-4.57035198242084,4.86905724777192e-06,0.00761155374257945,"Treatment_Treatment4_vs_control"
"3","Mcavernosa30572",80.8354241079748,-2.53692152780238,0.426786257639898,-5.944243710731,2.77736131917406e-09,2.29765008228639e-05,"Treatment_Treatment4_vs_control"
"4","Mcavernosa30575",43.9545456035024,-3.08014044331105,0.55975956549553,-5.50261332396231,3.74202541554655e-08,0.000116994424617063,"Treatment_Treatment4_vs_control"
"5","Mcavernosa30574",67.2133170145486,-2.7646448394278,0.474133927181954,-5.83093653698155,5.51171457449159e-09,2.29765008228639e-05,"Treatment_Treatment4_vs_control"
"6","Mcavernosa10782",84.4999454592228,1.5379052425932,0.385829263872499,3.98597355513556,6.72039971065362e-05,0.0466918437674634,"Treatment_Treatment4_vs_control"
"7","Mcavernosa11724",437.765551457044,0.688347847746797,0.172144527798967,3.99866238298705,6.3701470249707e-05,0.0466918437674634,"Treatment_Treatment4_vs_control"
"8","Mcavernosa18652",46.2108999204718,4.70246770459851,1.11258412127061,4.22661766844932,2.3723024233338e-05,0.0197786760708083,"Treatment_Treatment4_vs_control"
"9","Mcavernosa30571",48.8311865525838,-3.0243615096101,0.576772448058852,-5.2435956672145,1.57477097338784e-07,0.000328234763219806,"Treatment_Treatment4_vs_control"
"10","Mcavernosa30570",54.0972095167914,-2.91923818592881,0.539884326561985,-5.40715490764233,6.40337586055992e-08,0.000160161237024325,"Treatment_Treatment4_vs_control"
"11","Mcavernosa18547",136.669690118324,2.47937307490951,0.42228621446106,5.87130952895016,4.32366149794601e-09,2.29765008228639e-05,"Treatment_Treatment4_vs_control"
"12","Mcavernosa12043",656.156600845764,1.6214534010619,0.359545851508451,4.50972635133794,6.49113024983453e-06,0.00834979361079804,"Treatment_Treatment4_vs_control"
"13","Mcavernosa30410",67.8741326419284,4.84003825886524,1.17793336745475,4.10892363913885,3.9750747474336e-05,0.0310701779946279,"Treatment_Treatment4_vs_control"
"14","Mcavernosa13005",53.9311192005941,-1.25873796564157,0.291603627752727,-4.31660598786841,1.58446618348196e-05,0.0152425646850965,"Treatment_Treatment4_vs_control"
"15","Mcavernosa14558",149.195413567758,0.948452579327108,0.218745521405172,4.33587199058734,1.45183420432765e-05,0.0152425646850965,"Treatment_Treatment4_vs_control"
"16","Mcavernosa22347",230.140105098117,4.00107603755759,0.888388663196814,4.50374504235563,6.67663010618746e-06,0.00834979361079804,"Treatment_Treatment4_vs_control"
"17","Mcavernosa22344",180.791274146135,4.00828950847396,0.938384448146441,4.27147904719798,1.94180774624072e-05,0.0173458911960617,"Treatment_Treatment4_vs_control"
"18","Mcavernosa24249",69.5541376499238,3.98613950858077,0.922782606645192,4.31969510464931,1.56244919680158e-05,0.0152425646850965,"Treatment_Treatment4_vs_control"
