"","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","contrast"
"1","STRG.15869",24.3794293136163,1.50569222940938,0.390618603786659,3.85463522426527,0.000115902308674709,0.03716600698169,"Treatment_Treatment2_vs_control"
"2","Mcavernosa24806",1104.84501549221,0.991656754989946,0.260593417682122,3.80537913739477,0.000141587140481008,0.0411788088105928,"Treatment_Treatment2_vs_control"
"3","Mcavernosa30573",48.3775175556967,-2.42937633581986,0.425734666869182,-5.70631551732749,1.15447907174855e-08,2.40631921188122e-05,"Treatment_Treatment2_vs_control"
"4","Mcavernosa30572",80.8354241079748,-2.52336795044712,0.428497658263626,-5.88887220684567,3.88839968420303e-09,1.34432103053482e-05,"Treatment_Treatment2_vs_control"
"5","Mcavernosa30575",43.9545456035024,-3.35116407370178,0.570680151998133,-5.87222818590815,4.29976341127402e-09,1.34432103053482e-05,"Treatment_Treatment2_vs_control"
"6","Mcavernosa30574",67.2133170145486,-3.08019516250379,0.482656855656227,-6.38174953159199,1.75076150758792e-10,2.18950234138945e-06,"Treatment_Treatment2_vs_control"
"7","Mcavernosa04010",33.9434669360564,1.54013299718078,0.355891785223615,4.32753174174302,1.50789619871717e-05,0.00942887493057848,"Treatment_Treatment2_vs_control"
"8","Mcavernosa12089",1053.28351038437,-1.81379743791394,0.426327517869375,-4.25446953783004,2.0954518288902e-05,0.0117015287876646,"Treatment_Treatment2_vs_control"
"9","Mcavernosa28951",30.0012792007762,2.39000675793529,0.549438736898229,4.34990581739414,1.36196015178018e-05,0.00896456508324367,"Treatment_Treatment2_vs_control"
"10","Mcavernosa10782",84.4999454592228,1.47446221298662,0.387163788758848,3.80836807521019,0.00013988694420628,0.0411788088105928,"Treatment_Treatment2_vs_control"
"11","Mcavernosa13780",158.344821589914,3.34992443513918,0.788495455977581,4.24850189020548,2.15204831373968e-05,0.0117015287876646,"Treatment_Treatment2_vs_control"
"12","Mcavernosa03628",40.7448605394761,3.23193833416467,0.794220580297352,4.06932080877915,4.71503870441799e-05,0.0190213787217585,"Treatment_Treatment2_vs_control"
"13","Mcavernosa26093",62.8032387982434,2.07888267123407,0.43310809841235,4.79991641545069,1.58731864360719e-06,0.00141963360563987,"Treatment_Treatment2_vs_control"
"14","Mcavernosa24709",328.905102243987,2.0685228159768,0.489967052949055,4.22175900099118,2.42403208538774e-05,0.0126312271916079,"Treatment_Treatment2_vs_control"
"15","Mcavernosa07006",41.0754131452848,2.89996433474489,0.60420004507801,4.79967580004148,1.58922680944812e-06,0.00141963360563987,"Treatment_Treatment2_vs_control"
"16","Mcavernosa02968",92.2075788241777,2.38583104868871,0.624115958228142,3.82273681234183,0.000131978625964294,0.0402566999099869,"Treatment_Treatment2_vs_control"
"17","Mcavernosa15503",41.6698066266137,1.84784172095552,0.478265040559637,3.86363535748564,0.000111711944696114,0.0367649889570948,"Treatment_Treatment2_vs_control"
"18","Mcavernosa18273",285.445739358436,-1.02497753920841,0.257850352975805,-3.97508681830112,7.03535868166623e-05,0.0261073003350014,"Treatment_Treatment2_vs_control"
"19","Mcavernosa11839",3062.58193234697,0.665926975948865,0.159159774723495,4.18401557243824,2.86404478696488e-05,0.0134433890569687,"Treatment_Treatment2_vs_control"
"20","Mcavernosa01732",117.065837293015,1.79467512055639,0.434206366913683,4.13323077990045,3.57699234252456e-05,0.0154254711157283,"Treatment_Treatment2_vs_control"
"21","Mcavernosa00103",110.750866859731,-1.07328728050644,0.275390055312675,-3.89733492477731,9.72570722403794e-05,0.0337860262621718,"Treatment_Treatment2_vs_control"
"22","Mcavernosa20093",234.587699043712,0.762978101665355,0.19204156918151,3.972984104,7.09777875731686e-05,0.0261073003350014,"Treatment_Treatment2_vs_control"
"23","Mcavernosa25968",232.260005974569,3.39498917816878,0.698041113985338,4.86359486590368,1.15272737863512e-06,0.00120133404976757,"Treatment_Treatment2_vs_control"
"24","Mcavernosa33068",45.8613326535666,1.04686477194717,0.262721651694969,3.98469165062429,6.75678061478118e-05,0.0261073003350014,"Treatment_Treatment2_vs_control"
"25","Mcavernosa30571",48.8311865525838,-3.29257335410616,0.586079945157256,-5.61795942910605,1.93225854344396e-08,3.45211790633002e-05,"Treatment_Treatment2_vs_control"
"26","Mcavernosa30570",54.0972095167914,-3.41965168876641,0.554761631324963,-6.16418204806108,7.08483979263803e-10,4.43015032233656e-06,"Treatment_Treatment2_vs_control"
"27","Mcavernosa33020",38.5420593930585,1.43102941673385,0.345989549654756,4.13604809209354,3.53338170459159e-05,0.0154254711157283,"Treatment_Treatment2_vs_control"
"28","Mcavernosa03157",267.071903947794,2.30668169799512,0.549281470708991,4.1994529599146,2.67560606103e-05,0.0133844517596965,"Treatment_Treatment2_vs_control"
"29","Mcavernosa02761",525.885378928909,1.998289011645,0.464129908422391,4.30545193357031,1.66645172954719e-05,0.00992411682367483,"Treatment_Treatment2_vs_control"
"30","Mcavernosa10311",461.0292515652,0.590039990950675,0.141124343011612,4.18099371348092,2.90237889443592e-05,0.0134433890569687,"Treatment_Treatment2_vs_control"
"31","Mcavernosa08717",67.921375309079,1.43965390950083,0.314293683985942,4.58060082927161,4.63642020612397e-06,0.00362394194361165,"Treatment_Treatment2_vs_control"
"32","Mcavernosa21617",125.754932676442,-1.01804484438601,0.266038832809092,-3.82667760806393,0.000129884444462228,0.0402566999099869,"Treatment_Treatment2_vs_control"
"33","Mcavernosa18547",136.669690118324,2.18273818988454,0.424178072908575,5.14580627640079,2.66374206931727e-07,0.000320484810024745,"Treatment_Treatment2_vs_control"
"34","Mcavernosa12043",656.156600845764,1.84577800758567,0.359438643961956,5.13516851510555,2.81891324985782e-07,0.000320484810024745,"Treatment_Treatment2_vs_control"
"35","Mcavernosa16456",59.1886745752613,1.4993229588615,0.378217225494184,3.96418475362265,7.36471995763008e-05,0.0263151965114634,"Treatment_Treatment2_vs_control"
"36","Mcavernosa01252",60.0532481930039,2.69199768260755,0.515444491839361,5.22267232500859,1.76359305833258e-07,0.000245061053194524,"Treatment_Treatment2_vs_control"
"37","Mcavernosa02620",23.0144418151112,2.78278202251954,0.610643264838072,4.55713209783369,5.18568125824459e-06,0.00381483116562393,"Treatment_Treatment2_vs_control"
"38","Mcavernosa02621",43.7846153695325,4.29135985059578,0.949815484700978,4.51809843039861,6.23974779549939e-06,0.00433523810725085,"Treatment_Treatment2_vs_control"
"39","Mcavernosa14558",149.195413567758,1.02900269275951,0.219041739249026,4.69774708823715,2.63046868382246e-06,0.00219310942399224,"Treatment_Treatment2_vs_control"
"40","Mcavernosa13241",262.173515554721,1.78398250346377,0.312431209608584,5.71000094932498,1.12975543333136e-08,2.40631921188122e-05,"Treatment_Treatment2_vs_control"
"41","Mcavernosa02339",129.019574017764,-1.07151713337485,0.262199641296615,-4.08664606891161,4.37653985972969e-05,0.0182443358285932,"Treatment_Treatment2_vs_control"
"42","Mcavernosa13828",328.171089224896,-0.734092126392458,0.189253198995466,-3.87888886575728,0.000104934678027516,0.0354679211733003,"Treatment_Treatment2_vs_control"
"43","Mcavernosa25973",229.292654240467,2.71939910825278,0.518128056310425,5.24850772918482,1.53336208480672e-07,0.00023970282790741,"Treatment_Treatment2_vs_control"
