"","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","contrast"
"33","Mcavernosa24709",328.905102243987,2.0685228159768,0.489967052949055,4.22175900099118,2.42403208538774e-05,0.0126312271916079,"Treatment_Treatment2_vs_control"
"34","Mcavernosa07006",41.0754131452848,2.89996433474489,0.60420004507801,4.79967580004148,1.58922680944812e-06,0.00141963360563987,"Treatment_Treatment2_vs_control"
"35","Mcavernosa02968",92.2075788241777,2.38583104868871,0.624115958228142,3.82273681234183,0.000131978625964294,0.0402566999099869,"Treatment_Treatment2_vs_control"
"36","Mcavernosa15503",41.6698066266137,1.84784172095552,0.478265040559637,3.86363535748564,0.000111711944696114,0.0367649889570948,"Treatment_Treatment2_vs_control"
"37","Mcavernosa18273",285.445739358436,-1.02497753920841,0.257850352975805,-3.97508681830112,7.03535868166623e-05,0.0261073003350014,"Treatment_Treatment2_vs_control"
"38","Mcavernosa11839",3062.58193234697,0.665926975948865,0.159159774723495,4.18401557243824,2.86404478696488e-05,0.0134433890569687,"Treatment_Treatment2_vs_control"
"39","Mcavernosa01732",117.065837293015,1.79467512055639,0.434206366913683,4.13323077990045,3.57699234252456e-05,0.0154254711157283,"Treatment_Treatment2_vs_control"
"40","Mcavernosa00103",110.750866859731,-1.07328728050644,0.275390055312675,-3.89733492477731,9.72570722403794e-05,0.0337860262621718,"Treatment_Treatment2_vs_control"
"41","Mcavernosa20093",234.587699043712,0.762978101665355,0.19204156918151,3.972984104,7.09777875731686e-05,0.0261073003350014,"Treatment_Treatment2_vs_control"
"42","Mcavernosa25968",232.260005974569,3.39498917816878,0.698041113985338,4.86359486590368,1.15272737863512e-06,0.00120133404976757,"Treatment_Treatment2_vs_control"
"43","Mcavernosa33068",45.8613326535666,1.04686477194717,0.262721651694969,3.98469165062429,6.75678061478118e-05,0.0261073003350014,"Treatment_Treatment2_vs_control"
"44","Mcavernosa30571",48.8311865525838,-3.29257335410616,0.586079945157256,-5.61795942910605,1.93225854344396e-08,3.45211790633002e-05,"Treatment_Treatment2_vs_control"
"45","Mcavernosa30570",54.0972095167914,-3.41965168876641,0.554761631324963,-6.16418204806108,7.08483979263803e-10,4.43015032233656e-06,"Treatment_Treatment2_vs_control"
"46","Mcavernosa33020",38.5420593930585,1.43102941673385,0.345989549654756,4.13604809209354,3.53338170459159e-05,0.0154254711157283,"Treatment_Treatment2_vs_control"
"47","Mcavernosa03157",267.071903947794,2.30668169799512,0.549281470708991,4.1994529599146,2.67560606103e-05,0.0133844517596965,"Treatment_Treatment2_vs_control"
"48","Mcavernosa02761",525.885378928909,1.998289011645,0.464129908422391,4.30545193357031,1.66645172954719e-05,0.00992411682367483,"Treatment_Treatment2_vs_control"
"49","Mcavernosa10311",461.0292515652,0.590039990950675,0.141124343011612,4.18099371348092,2.90237889443592e-05,0.0134433890569687,"Treatment_Treatment2_vs_control"
"50","Mcavernosa08717",67.921375309079,1.43965390950083,0.314293683985942,4.58060082927161,4.63642020612397e-06,0.00362394194361165,"Treatment_Treatment2_vs_control"
"51","Mcavernosa21617",125.754932676442,-1.01804484438601,0.266038832809092,-3.82667760806393,0.000129884444462228,0.0402566999099869,"Treatment_Treatment2_vs_control"
