"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Treatment_Compare"
"plut2.m8.15368",60.8160946556371,-0.328579654764895,0.399440065026776,-0.822600644086289,0.410735132273325,0.999468257022919,"CvsHigh"
"plut2.m8.15367",668.274495693164,0.172951429309374,0.131286598696089,1.31735783413609,0.18771870777443,0.999468257022919,"CvsHigh"
"plut2.m8.17736",36.5457841086484,-0.0273681066619182,0.295126199735638,-0.0927335718971523,0.926115225400788,0.999468257022919,"CvsHigh"
"plut2.m8.18507",59.0080789500927,-0.534421058884293,0.260654339620343,-2.05030562569073,0.0403346159640753,0.999468257022919,"CvsHigh"
"plut2.m8.17732",38.8074819946565,-0.20786776943615,0.318424923053133,-0.652799936145275,0.513885264798227,0.999468257022919,"CvsHigh"
"plut2.m8.17730",33.623998915915,-0.0507000486009498,0.357145587046095,-0.141959050986135,0.887112350616352,0.999468257022919,"CvsHigh"
"plut2.m8.18508",16.7244529623873,-0.351385989712356,0.525561895389731,-0.668591069472008,0.503756370918945,0.999468257022919,"CvsHigh"
"plut2.m8.18509",480.244222809411,0.131250274875853,0.135635420594128,0.967669612413431,0.333209398996569,0.999468257022919,"CvsHigh"
"plut2.m8.17738",156.439918088023,-0.0931305919135355,0.144246539111195,-0.645634844949341,0.518515865444615,0.999468257022919,"CvsHigh"
"plut2.m8.17739",29.6428945936579,-0.207537618876512,0.346447892954409,-0.599044251955729,0.549143375594355,0.999468257022919,"CvsHigh"
"jamg1.TU.Sc0000133.27",68.8279951061182,-0.129661648385511,0.870359343927956,-0.148974845033942,0.881573482197469,0.999468257022919,"CvsHigh"
"plut2.m8.15864",116.822002762408,0.110651494406701,0.189154504247198,0.584979431745891,0.558561546913916,0.999468257022919,"CvsHigh"
"plut2.m8.17880",144.18242558275,0.000290185658494505,0.17797614198563,0.00163047504714388,0.998699069709519,0.999691605835185,"CvsHigh"
"plut2.m8.17882",18.6641486508545,-0.553567363402571,0.4447729792252,-1.24460655044039,0.213276411358972,0.999468257022919,"CvsHigh"
"plut2.m8.17885",121.270541244858,0.0977402841587263,0.159959062912218,0.611033112968183,0.541177658922523,0.999468257022919,"CvsHigh"
"plut2.m8.17886",204.823540479118,0.0885535446578216,0.172393421986629,0.513671250546264,0.607481855404958,0.999468257022919,"CvsHigh"
"plut2.m8.24836",368.115255352689,0.276622919953239,0.17950220620647,1.54105582209422,0.123303200596179,0.999468257022919,"CvsHigh"
"plut2.m8.24832",64.4265457267442,0.580968268258861,0.362497046107794,1.60268414459328,0.109004405796104,0.999468257022919,"CvsHigh"
"plut2.m8.24830",51.7491170335368,-0.119383096297751,0.227638778046291,-0.524440946847267,0.59997188299496,0.999468257022919,"CvsHigh"
"plut2.m8.14285",38.3325810010548,0.167076175448509,0.291290998202756,0.573571364990189,0.566257893647254,0.999468257022919,"CvsHigh"
"plut2.m8.19676",117.097368216076,0.257831712991915,0.256626041908271,1.00469816342363,0.315042212785017,0.999468257022919,"CvsHigh"
"plut2.m8.14283",96.9431368702882,0.0706811684322373,0.223525567003199,0.316210666098996,0.751842612427327,0.999468257022919,"CvsHigh"
"plut2.m8.14281",103.973229057104,0.0366083439678833,0.271598075560195,0.134788672167045,0.892778962401955,0.999468257022919,"CvsHigh"
"plut2.m8.19679",33.0430015330126,0.117420516770464,0.325497383356903,0.360741814755893,0.71829246287261,0.999468257022919,"CvsHigh"
