"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Treatment_Compare","X19_T33_Ac_WK","X24_T12_Ac_FM","X25_ctl1_Ac_GF_1","X27_ctl2_Ac_YG_1","X31_T22_Ac_UV","X35_T43_Ac_MT","X37_T13_Ac_ML","X38_T23_Ac_IN","X41_ctl3_Ac_RN_1","X45_T41_Ac_SC_1","X47_T31_Ac_JB","X52_T11_Ac_II","X53_T21_Ac_NH","X54_T42_Ac_JQ","X57_T32_Ac_NM","GO_terms","scaffold","start","stop","length"
"1","Acerv_evm.TU.Segkk1852_pilon.2",477.707991553315,3.72209662331075,0.792032734462937,4.69942271493947,2.60897930342137e-06,0.0235277753582539,"T1vsT4",163,239,229,322,109,265,158,239,298,300,143,260,87,218,161,"GO:0005525,GO:0005874,GO:0007017,GO:0005200,GO:0005525,GO:0005874,GO:0007017,GO:0003924,GO:0005874,GO:0007017",NA,NA,NA,NA
