"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Treatment_Compare"
"Acerv_evm.TU.Segkk666_pilon.8",117.272836816087,0.119621762251028,0.241426923808931,0.495478136256663,0.620262651554104,0.978076891022178,"T12sT3"
"Acerv_evm.TU.Segkk3416_pilon.20",86.9819716534513,-0.014357906205141,0.279865040472319,-0.0513029643892271,0.959084105976196,0.994597700644088,"T12sT3"
"Acerv_evm.TU.Segkk666_pilon.3",550.716811431255,-0.276954914475344,0.155788457885951,-1.7777627318071,0.0754428317696731,0.91067662301792,"T12sT3"
"Acerv_evm.TU.Segkk3628_pilon.2",67.8037088727337,0.495244422532111,0.324100676219829,1.52805735646228,0.126498297907712,0.950952836209501,"T12sT3"
"Acerv_evm.TU.Segkk2994_pilon.9",158.601433820073,0.0667836443599782,0.216789277385587,0.308057876133767,0.758038293460634,0.986413865404498,"T12sT3"
"Acerv_evm.TU.Segkk2994_pilon.5",24.3297581630232,-0.500169793149395,0.56693623064836,-0.882232896947494,0.37765087553108,NA,"T12sT3"
"Acerv_evm.TU.Segkk2994_pilon.4",532.389515752194,-0.197606326828021,0.237242133402199,-0.83293099751812,0.404883646442366,0.968407897929689,"T12sT3"
"Acerv_evm.TU.Segkk2994_pilon.2",779.49783699736,0.651637602387206,0.307131242078929,2.12169103337179,0.0338636920950249,0.837161907108654,"T12sT3"
"Acerv_evm.TU.Segkk2994_pilon.1",1069.53338023697,1.13087526408562,0.599627532544558,1.88596287313005,0.0592999579031692,0.879999922205091,"T12sT3"
"Acerv_evm.TU.Segkk1900_pilon.1",183.080101526441,0.0677111605931696,0.166749563482612,0.406064994588309,0.684694845523794,0.979724435723529,"T12sT3"
"Acerv_evm.TU.Segkk3154_pilon.8",52.9399500914144,-0.199662376364753,0.724787389377079,-0.275477166533421,0.782949665903472,0.986413865404498,"T12sT3"
"Acerv_evm.TU.Segkk3154_pilon.4",49.7155439086682,0.405760568364496,0.465409701133855,0.871835218251707,0.383298278666411,0.967101609269456,"T12sT3"
"Acerv_evm.TU.Segkk3154_pilon.7",40.7936386657917,-0.0747536976140414,0.791964750040571,-0.0943901829092922,0.924799213891992,0.994597700644088,"T12sT3"
"Acerv_evm.TU.Segkk3154_pilon.1",94.2048135079112,-0.107737104234879,0.340845932343521,-0.316087399060687,0.751936170897156,0.986413865404498,"T12sT3"
"Acerv_evm.TU.Segkk3154_pilon.3",72.6967696210101,0.305829191793775,0.278587454704664,1.09778522553354,0.272298284411449,0.958754974408592,"T12sT3"
"Acerv_evm.TU.Segkk2420_pilon.2",14.6549161678067,-0.236011246132817,0.495418647464919,-0.476387490338722,0.633798345208513,NA,"T12sT3"
"Acerv_evm.TU.Segkk60_pilon.21",35.4611672755438,0.0919878396267501,0.448644148562667,0.205035193084439,0.837544628981143,0.991525184761399,"T12sT3"
"Acerv_evm.TU.Segkk302_pilon.5",512.985155462143,-0.251269486529653,0.272468398883708,-0.922196803589314,0.356425930078016,0.967101609269456,"T12sT3"
"Acerv_evm.TU.Segkk302_pilon.7",64.7680379294186,-0.424687472716574,0.466302755988443,-0.910754798813799,0.362424583655376,0.967101609269456,"T12sT3"
"Acerv_evm.TU.Segkk302_pilon.1",151.619286280423,0.0111164933929995,0.209339994827579,0.0531025779481628,0.957650177447387,0.994597700644088,"T12sT3"
"Acerv_evm.TU.Segkk302_pilon.9",77.9771550010746,-0.0896343016855529,0.263368503881715,-0.340337968908422,0.733602026848226,0.98522018346474,"T12sT3"
"Acerv_evm.TU.Segkk896_pilon.7",76.8686512696231,-0.422210995959844,0.335445015134264,-1.25865932391588,0.208153409430968,0.958754974408592,"T12sT3"
"Acerv_evm.TU.Segkk423_pilon.6",173.306617137346,-0.122063825930309,0.22342274070253,-0.546335729060042,0.58483518061669,0.975578181914729,"T12sT3"
"Acerv_evm.TU.Segkk3326_pilon.17",1918.11503745689,0.246742966668482,0.194747282892749,1.26699054797272,0.205158669633293,0.958754974408592,"T12sT3"
"Acerv_evm.TU.Segkk3326_pilon.16",114.621120195754,-0.302628143881643,0.385880323282976,-0.78425388811473,0.432891150757133,0.96864593969347,"T12sT3"
"Acerv_evm.TU.Segkk3326_pilon.12",23.7450682666626,0.31940302508582,0.376530589243142,0.848279088633535,0.396282560587332,NA,"T12sT3"
"Acerv_evm.TU.Segkk2335_pilon.34",19.8166290164409,0.0871228802460772,0.437981818165019,0.198918942825275,0.84232615138468,NA,"T12sT3"
"Acerv_evm.TU.Segkk2335_pilon.35",26.5873245731368,-0.147988990374304,0.540797312411536,-0.273649640961395,0.784353881556444,NA,"T12sT3"
"Acerv_evm.TU.Segkk1889_pilon.1",74.2799365786909,0.337752895573392,0.26858343919673,1.25753433116923,0.208560215560419,0.958754974408592,"T12sT3"
"Acerv_evm.TU.Segkk3535_pilon.1",64.3991608311473,0.462763613868271,0.323673443072948,1.42972376564109,0.152796316508321,0.957213171261431,"T12sT3"
"Acerv_evm.TU.Segkk923_pilon.4",66.3217569368982,0.42374912409659,0.289795515820469,1.46223492415634,0.143676844381275,0.950952836209501,"T12sT3"
"Acerv_evm.TU.Segkk2539_pilon.2",120.836088157373,-0.286689773369772,0.381954344421035,-0.750586496939406,0.45290155008663,0.969067901746577,"T12sT3"
"Acerv_evm.TU.Segkk923_pilon.1",326.578134819021,-0.355272235622539,0.236676187637167,-1.5010899033374,0.13333230992714,0.950952836209501,"T12sT3"
"Acerv_evm.TU.Segkk251_pilon.2",5235.81717220714,-0.447388133790859,0.295647333543071,-1.51324934485053,0.130216334349963,0.950952836209501,"T12sT3"
"Acerv_evm.TU.Segkk251_pilon.3",793.246940197166,0.321117772586796,0.263317264560921,1.21950899468083,0.222651064046408,0.958754974408592,"T12sT3"
"Acerv_evm.TU.Segkk251_pilon.4",682.481904056609,-0.221961216995491,0.186870699392561,-1.18777966645919,0.234920227352977,0.958754974408592,"T12sT3"
"Acerv_evm.TU.Segkk3047_pilon.20",130.220877689765,0.776203785820006,0.516687378078813,1.50226968714844,0.133027473872563,0.950952836209501,"T12sT3"
"Acerv_evm.TU.Segkk3047_pilon.21",224.653902176765,0.166888107355379,0.282325561357337,0.59111936784268,0.5544404436671,0.972455412817579,"T12sT3"
"Acerv_evm.TU.Segkk3047_pilon.25",109.296071595354,0.250789448575268,0.252279709641846,0.994092822333217,0.320177679440992,0.962562871043143,"T12sT3"
"Acerv_evm.TU.Segkk4037_pilon.19",172.919924817795,0.540359866803066,0.259528804447308,2.08208051493095,0.037335116008422,0.857831752404504,"T12sT3"
"Acerv_evm.TU.Segkk4037_pilon.10",77.4028775708275,-0.404958476870012,0.329061497854984,-1.23064679249857,0.21845499625848,0.958754974408592,"T12sT3"
"Acerv_evm.TU.Segkk4037_pilon.12",61.1080376911277,0.199553445837643,0.393353678498465,0.507313028314345,0.61193519864793,0.97742067468528,"T12sT3"
"Acerv_evm.TU.Segkk1782_pilon.13",110.146623400881,-0.356993038775997,0.24390998255606,-1.46362619124843,0.143296112265771,0.950952836209501,"T12sT3"
"Acerv_evm.TU.Segkk1782_pilon.15",511.621211862661,0.102855360357284,0.169298110102828,0.607539920527239,0.543492658153955,0.972455412817579,"T12sT3"
"Acerv_evm.TU.Segkk1782_pilon.14",722.993338929576,-0.256434805595007,0.168897211558505,-1.51828916077859,0.128941518972797,0.950952836209501,"T12sT3"
"Acerv_evm.TU.Segkk1782_pilon.19",30.3858513212587,-0.446810166799751,0.556378612493179,-0.803068552181684,0.421935113066119,0.968407897929689,"T12sT3"
"Acerv_evm.TU.Segkk1782_pilon.18",94.3381431929747,0.0188964079780889,0.520630677703268,0.0362952257470675,0.971046956735215,0.997313619563601,"T12sT3"
"Acerv_evm.TU.Segkk3090_pilon.5",170.81053879516,-0.0977080483550354,0.259131465277003,-0.377059760961829,0.706129193987476,0.980569762068735,"T12sT3"
"Acerv_evm.TU.Segkk3400_pilon.3",112.133784217377,-0.426115336634504,0.589246877988235,-0.72315247233777,0.46958621474147,0.972455412817579,"T12sT3"
"Acerv_evm.TU.Segkk3154_pilon.5",185.854690250676,0.132458514535609,0.200306649294609,0.66127866949035,0.508433618199085,0.972455412817579,"T12sT3"
"Acerv_evm.TU.Segkk3579_pilon.7",89.6009535597841,0.103256118573665,0.509457299514225,0.202678651718449,0.839386210317388,0.992060958973571,"T12sT3"
"Acerv_evm.TU.Segkk1490_pilon.3",33.4495575581897,0.667754287810828,0.48230994621668,1.38449205339596,0.166207839670755,0.958754974408592,"T12sT3"
"Acerv_evm.TU.Segkk2001_pilon.1",636.498880450449,-0.56193421724917,0.635817428674016,-0.88379807143864,0.376805227660012,0.967101609269456,"T12sT3"
"Acerv_evm.TU.Segkk2001_pilon.3",223.773058839075,0.00882960858537786,0.398585941484381,0.0221523332019573,0.98232644084299,0.998222672945949,"T12sT3"
"Acerv_evm.TU.Segkk2001_pilon.6",104.815419777574,-0.318719726520307,0.28137295564093,-1.13273049214807,0.257327448579337,0.958754974408592,"T12sT3"
"Acerv_evm.TU.Segkk3981_pilon.8",274.422620934996,-0.0582862529107412,0.166843682869505,-0.34934647754287,0.726829209696885,0.982525265531466,"T12sT3"
"Acerv_evm.TU.Segkk3981_pilon.7",1000.3763374232,0.167320218125035,0.135906257686366,1.23114432678416,0.218268889369001,0.958754974408592,"T12sT3"
"Acerv_evm.TU.Segkk3981_pilon.1",1131.49899995778,0.296518588551211,0.220359080888444,1.34561547160075,0.178426559431839,0.958754974408592,"T12sT3"
"Acerv_evm.TU.Segkk4074_pilon.1",31.917429100988,0.5061293667444,0.395943563832612,1.27828663722987,0.201148377738844,0.958754974408592,"T12sT3"
"Acerv_evm.TU.Segkk1415_pilon.2",706.507694792562,0.362782088151084,1.29686662650443,0.279737392216598,0.779678988289718,0.986413865404498,"T12sT3"
"Acerv_evm.TU.Segkk1415_pilon.6",66.8657298793661,0.533076249088211,0.687947302366943,0.774879481690117,0.438410877511357,0.96864593969347,"T12sT3"
"Acerv_evm.TU.Segkk1123_pilon.1",54.3483620097276,0.374222160231091,0.303381254920434,1.23350455626942,0.217387577871621,0.958754974408592,"T12sT3"
"Acerv_evm.TU.Segkk4023_pilon.39",96.2680699203072,0.195784796955282,0.254399943141212,0.769594499659954,0.441540468782934,0.96864593969347,"T12sT3"
"Acerv_evm.TU.Segkk1048_pilon.1",80.8030915469851,-0.123819360086262,0.337562360527599,-0.366804402874588,0.713764923204138,0.982525265531466,"T12sT3"
"Acerv_evm.TU.Segkk1048_pilon.2",370.117508489485,-0.0476729976942328,0.211739104902818,-0.225149708251168,0.821862811951601,0.98886246478213,"T12sT3"
"Acerv_evm.TU.Segkk1618_pilon.1",147.660477988029,0.333552969655927,0.180575562466898,1.84716561365867,0.0647231413667782,0.879999922205091,"T12sT3"
"Acerv_evm.TU.Segkk4023_pilon.30",1276.9404028812,1.19513249663621,0.498226334708133,2.3987742384921,0.0164500533753137,0.684930581073795,"T12sT3"
"Acerv_evm.TU.Segkk1048_pilon.8",93.4811170968461,0.0207133994824853,0.22976484306678,0.0901504303531113,0.928167674705587,0.994597700644088,"T12sT3"
"Acerv_evm.TU.Segkk4023_pilon.34",66.2955548586411,0.309110506364696,0.426213107269033,0.725248710311437,0.468299464806362,0.972455412817579,"T12sT3"
"Acerv_evm.TU.Segkk1796_pilon.10",197.697251611394,0.357029021596066,0.183402282863032,1.94669889612389,0.0515708440474453,0.879999922205091,"T12sT3"
