"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Treatment_Compare"
"Acerv_evm.TU.Segkk666_pilon.8",117.272836816087,-0.237013732043616,0.270470088908195,-0.876302932425423,0.380865371312462,0.688980723163415,"T1vsT2"
"Acerv_evm.TU.Segkk3416_pilon.20",86.9819716534513,0.165057050452161,0.308327738685444,0.535329877084308,0.592421770087037,0.818735510385607,"T1vsT2"
"Acerv_evm.TU.Segkk666_pilon.3",550.716811431255,0.12974394303708,0.174039660860094,0.745484922206197,0.455978622782476,0.738346677771019,"T1vsT2"
"Acerv_evm.TU.Segkk3628_pilon.2",67.8037088727337,-0.619955833064563,0.364471253247648,-1.70097319758527,0.0889480202202342,NA,"T1vsT2"
"Acerv_evm.TU.Segkk2994_pilon.9",158.601433820073,-0.109682718233835,0.241677208608306,-0.453839726407966,0.649944188139109,0.852646089425927,"T1vsT2"
"Acerv_evm.TU.Segkk2994_pilon.5",24.3297581630232,0.0910279491896897,0.640249728434221,0.142175693556802,0.886941230467945,NA,"T1vsT2"
"Acerv_evm.TU.Segkk2994_pilon.4",532.389515752194,0.0935012091709525,0.264994578476294,0.352841970234183,0.724206917131632,0.884625786458231,"T1vsT2"
"Acerv_evm.TU.Segkk2994_pilon.2",779.49783699736,-0.979866473489078,0.344059145341359,-2.84795938941516,0.00440005389319949,0.150573937298676,"T1vsT2"
"Acerv_evm.TU.Segkk2994_pilon.1",1069.53338023697,-1.69100492190841,0.671031235892669,-2.52000925062584,0.0117351750165289,0.192445323134548,"T1vsT2"
"Acerv_evm.TU.Segkk1900_pilon.1",183.080101526441,0.0392467266891039,0.183789366354927,0.213541879312605,0.83090432735596,0.937095779041422,"T1vsT2"
"Acerv_evm.TU.Segkk3154_pilon.8",52.9399500914144,0.0235726663094435,0.810372406368609,0.0290886833315017,0.976793861373347,NA,"T1vsT2"
"Acerv_evm.TU.Segkk3154_pilon.4",49.7155439086682,-0.891513002462824,0.531163310759281,-1.67841600578254,0.0932659151290505,NA,"T1vsT2"
"Acerv_evm.TU.Segkk3154_pilon.7",40.7936386657917,-1.91482735117977,0.927993322170094,-2.0634063903628,0.0390740333177538,NA,"T1vsT2"
"Acerv_evm.TU.Segkk3154_pilon.1",94.2048135079112,0.6097578115154,0.372962742094331,1.63490274683035,0.102069436575304,0.414388635183415,"T1vsT2"
"Acerv_evm.TU.Segkk3154_pilon.3",72.6967696210101,-0.745598774540626,0.321688038731027,-2.31776965497945,0.0204618431183559,0.234678824867886,"T1vsT2"
"Acerv_evm.TU.Segkk2420_pilon.2",14.6549161678067,0.563994421346775,0.527944325230017,1.06828389736181,0.285392469863485,NA,"T1vsT2"
"Acerv_evm.TU.Segkk60_pilon.21",35.4611672755438,-0.400512780480539,0.508554954062728,-0.787550641835136,0.430959595420327,NA,"T1vsT2"
"Acerv_evm.TU.Segkk302_pilon.5",512.985155462143,0.541316637786711,0.303182721105726,1.78544686126074,0.0741888633445062,0.367262951762627,"T1vsT2"
"Acerv_evm.TU.Segkk302_pilon.7",64.7680379294186,0.161019473519283,0.522185419191874,0.308356893167324,0.757810779116352,NA,"T1vsT2"
"Acerv_evm.TU.Segkk302_pilon.1",151.619286280423,-0.0310335231069138,0.232925531640247,-0.133233668668169,0.894008584453777,0.962526893743357,"T1vsT2"
"Acerv_evm.TU.Segkk302_pilon.9",77.9771550010746,0.344046673317937,0.28692574670977,1.19907912504605,0.230497180220733,0.561819995474328,"T1vsT2"
"Acerv_evm.TU.Segkk896_pilon.7",76.8686512696231,0.198034379616251,0.375844683087463,0.526904832042459,0.59825967815053,0.820937671982131,"T1vsT2"
"Acerv_evm.TU.Segkk423_pilon.6",173.306617137346,0.00641368157680687,0.249606263562701,0.0256951948451235,0.979500456551214,0.991988959729855,"T1vsT2"
"Acerv_evm.TU.Segkk3326_pilon.17",1918.11503745689,-0.241972535443212,0.217581588616486,-1.11210023321283,0.266095056479248,0.593872320559952,"T1vsT2"
"Acerv_evm.TU.Segkk3326_pilon.16",114.621120195754,0.570194001567259,0.427195266009089,1.33473857726487,0.181961922839247,0.50904366817101,"T1vsT2"
"Acerv_evm.TU.Segkk3326_pilon.12",23.7450682666626,-0.367308337141066,0.423653743886702,-0.867001277437775,0.385941309768674,NA,"T1vsT2"
