"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Treatment_Compare"
"Acerv_evm.TU.Segkk666_pilon.8",117.272836816087,0.165886992983383,0.258270744498803,0.642298814390691,0.520679183937007,0.999624635773598,"T2vsT4"
"Acerv_evm.TU.Segkk3416_pilon.20",86.9819716534513,0.228223007332048,0.300793530568668,0.758736422623782,0.448010244273684,0.999624635773598,"T2vsT4"
"Acerv_evm.TU.Segkk666_pilon.3",550.716811431255,-0.0470231511958467,0.170554845239289,-0.275706920726134,0.782773179618439,0.999624635773598,"T2vsT4"
"Acerv_evm.TU.Segkk3628_pilon.2",67.8037088727337,0.273024111037441,0.343731175260895,0.79429545728639,0.427023448007661,0.999624635773598,"T2vsT4"
"Acerv_evm.TU.Segkk2994_pilon.9",158.601433820073,0.0550348024810485,0.231532664245896,0.237697789468702,0.812115498289352,0.999624635773598,"T2vsT4"
"Acerv_evm.TU.Segkk2994_pilon.5",24.3297581630232,0.45867752422881,0.629083782628399,0.729119931072442,0.465928303745195,0.999624635773598,"T2vsT4"
"Acerv_evm.TU.Segkk2994_pilon.4",532.389515752194,-0.0896916231676713,0.262520442175044,-0.341655767545395,0.732609963389727,0.999624635773598,"T2vsT4"
"Acerv_evm.TU.Segkk2994_pilon.2",779.49783699736,-0.127697418525118,0.341011061034579,-0.374467086603298,0.708056839362844,0.999624635773598,"T2vsT4"
"Acerv_evm.TU.Segkk2994_pilon.1",1069.53338023697,0.0458504769218114,0.669348068302734,0.0685002005579466,0.945387460430452,0.999624635773598,"T2vsT4"
"Acerv_evm.TU.Segkk1900_pilon.1",183.080101526441,-0.0858058929518453,0.173541861468793,-0.494439164277808,0.620996060609022,0.999624635773598,"T2vsT4"
"Acerv_evm.TU.Segkk3154_pilon.8",52.9399500914144,0.749688410826159,0.808769759607915,0.926949112426757,0.353952956005143,0.999624635773598,"T2vsT4"
"Acerv_evm.TU.Segkk3154_pilon.4",49.7155439086682,-0.18861700192341,0.498650717415072,-0.378254748937636,0.705241357582436,0.999624635773598,"T2vsT4"
"Acerv_evm.TU.Segkk3154_pilon.7",40.7936386657917,0.61731716676808,0.88144186113386,0.700349273148863,0.483709207283982,0.999624635773598,"T2vsT4"
"Acerv_evm.TU.Segkk3154_pilon.1",94.2048135079112,0.370030824695928,0.373504312193679,0.990700274710751,0.321831956904454,0.999624635773598,"T2vsT4"
"Acerv_evm.TU.Segkk3154_pilon.3",72.6967696210101,0.016513046712418,0.291481372540196,0.0566521509368178,0.954822290777989,0.999624635773598,"T2vsT4"
"Acerv_evm.TU.Segkk2420_pilon.2",14.6549161678067,0.0924619919461278,0.513724888330424,0.179983477628705,0.857165539319304,0.999624635773598,"T2vsT4"
"Acerv_evm.TU.Segkk60_pilon.21",35.4611672755438,-0.226250466248057,0.475176053586083,-0.476140294824576,0.633974431572025,0.999624635773598,"T2vsT4"
"Acerv_evm.TU.Segkk302_pilon.5",512.985155462143,-0.0154266144747635,0.302273085096071,-0.0510353558930346,0.959297347317116,0.999624635773598,"T2vsT4"
"Acerv_evm.TU.Segkk302_pilon.7",64.7680379294186,0.817446973248609,0.522931239884919,1.56320164277908,0.118005173864933,0.999624635773598,"T2vsT4"
"Acerv_evm.TU.Segkk302_pilon.1",151.619286280423,0.0888916084481945,0.223466313855897,0.397785272036646,0.69078847456289,0.999624635773598,"T2vsT4"
"Acerv_evm.TU.Segkk302_pilon.9",77.9771550010746,-0.219349347066381,0.274925904541906,-0.797848960183912,0.424958145264407,0.999624635773598,"T2vsT4"
"Acerv_evm.TU.Segkk896_pilon.7",76.8686512696231,-0.64156317055165,0.357704868915419,-1.79355448109193,0.0728843074233826,0.999624635773598,"T2vsT4"
"Acerv_evm.TU.Segkk423_pilon.6",173.306617137346,-0.280675696853928,0.2395290259903,-1.17178156464968,0.241284766048393,0.999624635773598,"T2vsT4"
"Acerv_evm.TU.Segkk3326_pilon.17",1918.11503745689,-0.0452046394818516,0.216534580533386,-0.208764066092815,0.834632424319812,0.999624635773598,"T2vsT4"
"Acerv_evm.TU.Segkk3326_pilon.16",114.621120195754,-0.186493103473156,0.423524512149149,-0.440336032799633,0.659693746920404,0.999624635773598,"T2vsT4"
"Acerv_evm.TU.Segkk3326_pilon.12",23.7450682666626,0.0557956079610142,0.37510742772696,0.148745676136351,0.881754317779596,0.999624635773598,"T2vsT4"
"Acerv_evm.TU.Segkk2335_pilon.34",19.8166290164409,0.802751269933493,0.477620306671738,1.68073102989989,0.0928151705491451,0.999624635773598,"T2vsT4"
"Acerv_evm.TU.Segkk2335_pilon.35",26.5873245731368,0.834541701475898,0.602370427401281,1.38542940276175,0.165921205527538,0.999624635773598,"T2vsT4"
"Acerv_evm.TU.Segkk1889_pilon.1",74.2799365786909,0.0436763899208557,0.277419984160502,0.157437792569358,0.874899830663495,0.999624635773598,"T2vsT4"
"Acerv_evm.TU.Segkk3535_pilon.1",64.3991608311473,0.243730403461931,0.34207521336158,0.712505302757212,0.476151928946637,0.999624635773598,"T2vsT4"
"Acerv_evm.TU.Segkk923_pilon.4",66.3217569368982,0.311525857818084,0.304354490495622,1.02356254810233,0.306041942434982,0.999624635773598,"T2vsT4"
"Acerv_evm.TU.Segkk2539_pilon.2",120.836088157373,0.0679248857778745,0.421488375917858,0.161154825752804,0.871971459803296,0.999624635773598,"T2vsT4"
"Acerv_evm.TU.Segkk923_pilon.1",326.578134819021,0.0566137911200538,0.261382337889304,0.216593789684558,0.828524925972479,0.999624635773598,"T2vsT4"
"Acerv_evm.TU.Segkk251_pilon.2",5235.81717220714,0.00494585901321405,0.33037284373533,0.0149705374003933,0.98805568549694,0.999624635773598,"T2vsT4"
"Acerv_evm.TU.Segkk251_pilon.3",793.246940197166,-0.015945968469368,0.292257633584712,-0.0545613412172723,0.95648793809562,0.999624635773598,"T2vsT4"
"Acerv_evm.TU.Segkk251_pilon.4",682.481904056609,-0.251301805406174,0.20602627901766,-1.21975607482885,0.222557357349492,0.999624635773598,"T2vsT4"
"Acerv_evm.TU.Segkk3047_pilon.20",130.220877689765,-0.182934943436937,0.567637322582879,-0.322274339898126,0.747244870776364,0.999624635773598,"T2vsT4"
"Acerv_evm.TU.Segkk3047_pilon.21",224.653902176765,-0.140477398499108,0.308561690782056,-0.455265195569369,0.648918462189018,0.999624635773598,"T2vsT4"
"Acerv_evm.TU.Segkk3047_pilon.25",109.296071595354,0.139566221508541,0.267855549757998,0.521050325948579,0.602331713648832,0.999624635773598,"T2vsT4"
"Acerv_evm.TU.Segkk4037_pilon.19",172.919924817795,0.484248714793064,0.281057388982915,1.72295315396423,0.0848969969038929,0.999624635773598,"T2vsT4"
"Acerv_evm.TU.Segkk4037_pilon.10",77.4028775708275,-0.144820396502513,0.356250720348883,-0.406512571709856,0.684366021668138,0.999624635773598,"T2vsT4"
"Acerv_evm.TU.Segkk4037_pilon.12",61.1080376911277,0.0683562845885885,0.423868952492128,0.161267495971784,0.871882722597016,0.999624635773598,"T2vsT4"
"Acerv_evm.TU.Segkk1782_pilon.13",110.146623400881,-0.310613557985061,0.25974582298799,-1.19583658521209,0.231760335906138,0.999624635773598,"T2vsT4"
"Acerv_evm.TU.Segkk1782_pilon.15",511.621211862661,-0.0787706180020404,0.18434525711807,-0.427299401316245,0.669161268822137,0.999624635773598,"T2vsT4"
"Acerv_evm.TU.Segkk1782_pilon.14",722.993338929576,-0.166629610983617,0.185946565612918,-0.896115561125699,0.370191046905065,0.999624635773598,"T2vsT4"
"Acerv_evm.TU.Segkk1782_pilon.19",30.3858513212587,-0.043882260695935,0.605044223449663,-0.0725273608030502,0.942182232028527,0.999624635773598,"T2vsT4"
"Acerv_evm.TU.Segkk1782_pilon.18",94.3381431929747,0.00383488548829233,0.574228775694282,0.00667832343242584,0.994671508449706,0.999624635773598,"T2vsT4"
"Acerv_evm.TU.Segkk3090_pilon.5",170.81053879516,0.0628118706134815,0.28221282896858,0.222569154077948,0.823870845748916,0.999624635773598,"T2vsT4"
"Acerv_evm.TU.Segkk3400_pilon.3",112.133784217377,-0.46817419815595,0.652076874339904,-0.717973933103949,0.47277335951565,0.999624635773598,"T2vsT4"
"Acerv_evm.TU.Segkk3154_pilon.5",185.854690250676,-0.129602889574265,0.212444937810479,-0.610054025810129,0.541826019872889,0.999624635773598,"T2vsT4"
"Acerv_evm.TU.Segkk3579_pilon.7",89.6009535597841,-0.304140729015263,0.560515622237022,-0.542608835417351,0.58739915433884,0.999624635773598,"T2vsT4"
"Acerv_evm.TU.Segkk1490_pilon.3",33.4495575581897,-0.0827070688778562,0.503336327203411,-0.164317702513914,0.869481046513246,0.999624635773598,"T2vsT4"
