"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Treatment_Compare","19_T33_Ac_WK","25_ctl1_Ac_GF_1","27_ctl2_Ac_YG_1","31_T22_Ac_UV","35_T43_Ac_MT","37_T13_Ac_ML","38_T23_Ac_IN","41_ctl3_Ac_RN_1","47_T31_Ac_JB","52_T11_Ac_II","53_T21_Ac_NH","54_T42_Ac_JQ","57_T32_Ac_NM","gene_id"
"237",81.736840553775,-2.05099376825993,0.316863604736722,-6.47279693091947,9.62052112522855e-11,6.69070242255317e-08,"CvsT3",112,40,42,81,158,65,91,56,62,103,35,128,39,"Acerv_evm.TU.Segkk3405_pilon.7"
"238",232.324672539613,-5.14601062654285,0.368281641584695,-13.9730305436889,2.27726371386063e-44,1.0294370618507e-40,"CvsT3",311,28,12,288,513,246,188,6,152,155,186,521,123,"Acerv_evm.TU.Segkk3394_pilon.16"
"239",17.6291891737121,-1.83591342542169,0.457853409051925,-4.00982801290769,6.07629900142986e-05,0.012775771923704,"CvsT3",26,14,7,19,38,16,17,12,9,11,15,29,9,"Acerv_evm.TU.Segkk398_pilon.2"
"240",25.6008276429965,-2.27462413136072,0.561088427924305,-4.05394946350166,5.03601002071577e-05,0.0111050162432418,"CvsT3",22,12,12,22,57,21,58,13,26,15,11,27,13,"Acerv_evm.TU.Segkk2935_pilon.2"
"241",71.3458050965337,-1.12437081909184,0.249973752229242,-4.49795552158901,6.86100460137638e-06,0.00221536937860871,"CvsT3",104,110,79,61,93,65,72,63,48,74,32,82,46,"Acerv_evm.TU.Segkk358_pilon.2"
"242",88.6733280049009,-1.41261709778839,0.329817716704924,-4.28302370139869,1.84370523314354e-05,0.00496630756876837,"CvsT3",94,70,71,66,104,81,70,52,55,165,64,149,37,"Acerv_evm.TU.Segkk2181_pilon.1"
"243",79.6404445315258,-1.54206680503298,0.287147791239717,-5.37028962812264,7.86102878997332e-08,3.94842007167493e-05,"CvsT3",86,62,67,89,149,65,92,41,65,88,49,117,28,"Acerv_evm.TU.Segkk3996_pilon.1"
"244",74.9843103016989,-1.90711784806022,0.432548481707457,-4.40902679979826,1.03836176524026e-05,0.00312927623984574,"CvsT3",84,22,77,76,119,54,105,38,68,86,45,100,33,"Acerv_evm.TU.Segkk223_pilon.4"
"245",30.4771373417541,-2.55061998035237,0.453977427309738,-5.61838502735101,1.92750590196495e-08,1.025092991745e-05,"CvsT3",48,19,11,27,58,21,24,9,28,39,27,45,10,"Acerv_evm.TU.Segkk3525_pilon.1"
"246",104.277060227824,-2.60658985160487,0.385899942359521,-6.75457434812587,1.43255194143625e-11,1.61896276281565e-08,"CvsT3",110,35,36,108,186,75,283,28,72,50,81,132,38,"Acerv_evm.TU.Segkk119_pilon.17"
"247",212.109273438504,1.10559830539745,0.196332462270368,5.63125574147256,1.78902212479101e-08,1.01090931438972e-05,"CvsT3",199,849,693,131,240,115,144,644,123,148,88,234,55,"Acerv_evm.TU.Segkk20_pilon.1"
"248",32.3507213606654,-1.90771372881486,0.362800963525735,-5.25829289502299,1.45398811009973e-07,6.91868763337455e-05,"CvsT3",58,21,34,32,45,28,31,19,29,13,26,53,17,"Acerv_evm.TU.Segkk3209_pilon.7"
"249",13.7001002847416,-2.30140684980444,0.627217827113938,-3.66923060907574,0.000243281550247567,0.0422982403036202,"CvsT3",18,7,12,12,25,11,21,0,10,8,12,26,6,"Acerv_evm.TU.Segkk227_pilon.2"
"250",30.4296643857818,-1.45701266510085,0.401507154259954,-3.62885853873856,0.000284677173730551,0.0459601129946055,"CvsT3",33,17,32,27,61,22,35,20,25,37,19,46,11,"Acerv_evm.TU.Segkk3387_pilon.12"
"251",37.9958038668329,-1.32922275474362,0.365608974604879,-3.63564038924411,0.000277290930778055,0.0455815873666253,"CvsT3",51,32,29,33,67,29,59,47,29,23,18,59,20,"Acerv_evm.TU.Segkk3453_pilon.19"
"252",18.0894108713994,-1.77182456365196,0.439276097610318,-4.03351007097988,5.49498245410515e-05,0.0118286038970392,"CvsT3",25,15,19,16,23,20,10,9,13,16,13,27,14,"Acerv_evm.TU.Segkk4265_pilon.3"
"253",17.5759453097951,-2.43161074244555,0.668589700027745,-3.63692522087111,0.000275911989343991,0.0455815873666253,"CvsT3",24,14,10,16,33,13,12,0,8,27,12,27,13,"Acerv_evm.TU.Segkk3419_pilon.10"
"254",115.311942577882,-0.936320231447383,0.230811609335694,-4.05664270589437,4.97831496782691e-05,0.0111050162432418,"CvsT3",190,140,150,101,172,104,102,130,63,86,90,152,56,"Acerv_evm.TU.Segkk3940_pilon.21"
"255",36.1003524326306,-2.81832232812897,0.419772663014313,-6.71392536114927,1.89457246394286e-11,1.71288296465074e-08,"CvsT3",33,11,16,51,67,33,38,8,27,22,34,47,24,"Acerv_evm.TU.Segkk3047_pilon.5"
"256",29.3827842412022,1.42308003464687,0.380094491330094,3.74401646723944,0.000181101775989194,0.0334151256473122,"CvsT3",18,112,136,10,21,16,20,111,20,23,8,25,9,"Acerv_evm.TU.Segkk3417_pilon.5"
"257",159.768819687523,-1.69392670361606,0.39568252992691,-4.28102474963694,1.86034664349768e-05,0.00496630756876837,"CvsT3",116,153,60,118,271,161,119,90,99,122,107,529,100,"Acerv_evm.TU.Segkk2328_pilon.2"
"258",107.517026949897,-3.2863544492244,0.488318247616443,-6.7299439766292,1.69728424808628e-11,1.70501632077201e-08,"CvsT3",134,38,19,85,125,123,233,26,77,49,52,227,71,"Acerv_evm.TU.Segkk2424_pilon.11"
"259",1781.45631116872,0.740119135808912,0.179892080727051,4.1142396753523,3.88457664059842e-05,0.0092422256335922,"CvsT3",1871,5915,5070,1052,1953,1006,1377,4667,900,1181,808,2889,689,"Acerv_evm.TU.Segkk1947_pilon.7"
"260",116.178810600041,-1.26858841998832,0.213630648044112,-5.93823232575866,2.88111573272899e-09,1.73654448930685e-06,"CvsT3",152,118,124,107,187,89,106,112,91,126,57,167,65,"Acerv_evm.TU.Segkk3844_pilon.1"
"261",792.833415012836,-0.69451355289255,0.165384559225977,-4.19938569926341,2.67640090684352e-05,0.0069135258853635,"CvsT3",1017,1117,1147,695,1242,644,714,967,455,501,615,1200,434,"Acerv_evm.TU.Segkk338_pilon.10"
"262",32.3489220780501,-1.66119153291744,0.343435917915814,-4.83697670004524,1.31828874240965e-06,0.000496610355005236,"CvsT3",45,30,17,32,61,27,40,28,26,18,24,44,16,"Acerv_evm.TU.Segkk2117_pilon.21"
"263",51.9535074280134,-1.67679918202479,0.335421984865116,-4.99907357801572,5.76064192453382e-07,0.000226443320172653,"CvsT3",75,31,52,39,84,45,42,32,37,53,49,78,25,"Acerv_evm.TU.Segkk966_pilon.1"
"264",34.3138867237994,-3.01121685231925,0.40057957585612,-7.51715023384222,5.59830752350106e-14,8.43571638666217e-11,"CvsT3",50,10,15,33,65,39,38,6,31,27,24,62,12,"Acerv_evm.TU.Segkk3087_pilon.2"
"265",43.9319593397779,-1.38356363134145,0.27637485162786,-5.006112615501,5.55402706187231e-07,0.000226443320172653,"CvsT3",61,44,54,33,68,44,40,31,38,42,23,64,23,"Acerv_evm.TU.Segkk4122_pilon.1"
"266",22.3781215413043,-1.76526462153161,0.456605893290715,-3.86605746327433,0.000110608887308449,0.021739455438167,"CvsT3",30,10,17,20,45,23,15,15,10,21,22,33,13,"Acerv_evm.TU.Segkk4263_pilon.5"
"267",65.430372002291,-1.15375947625598,0.314406872906815,-3.66963821620382,0.000242893981460748,0.0422982403036202,"CvsT3",57,51,65,60,129,56,83,53,56,67,40,102,21,"Acerv_evm.TU.Segkk1480_pilon.1"
"268",31.917429100988,-1.90447428075638,0.427282809183018,-4.45717506023192,8.30467826740924e-06,0.00227523018835294,"CvsT4",56,21,25,41,76,19,43,23,21,16,26,41,8,"Acerv_evm.TU.Segkk4074_pilon.1"
"269",501.414761403948,-6.43331787598888,0.3366521665906,-19.1096880235213,2.09718861480924e-81,1.89606822664903e-77,"CvsT4",799,15,8,471,680,524,537,22,402,449,304,1079,353,"Acerv_evm.TU.Segkk3422_pilon.23"
"270",85.3391904283693,-1.86780347899542,0.52561717716899,-3.55354345353693,0.000380078400870964,0.0477262336426998,"CvsT4",46,59,78,114,151,78,48,54,18,98,97,163,46,"Acerv_evm.TU.Segkk2518_pilon.2"
"271",146.648057815071,-1.10549027009004,0.300509602660897,-3.67871861764597,0.000234408711175775,0.0325964414117934,"CvsT4",167,271,137,159,272,110,136,129,116,73,98,240,73,"Acerv_evm.TU.Segkk1613_pilon.8"
"272",34.1379515369695,-1.92349709765521,0.506683964593738,-3.79624624433789,0.000146903584270468,0.0217730377932673,"CvsT4",59,14,16,30,52,30,48,33,30,15,31,58,10,"Acerv_evm.TU.Segkk1779_pilon.5"
"273",599.904250476083,-2.47086024159738,0.553965664322637,-4.46031297737313,8.18400494402675e-06,0.00227523018835294,"CvsT4",386,406,368,522,938,404,1163,250,96,224,739,1588,352,"Acerv_evm.TU.Segkk1822_pilon.2"
"274",63.4014299315153,-1.30041260562949,0.346794855338023,-3.74980362486051,0.000176973103455411,0.0258066746506512,"CvsT4",55,71,114,48,170,45,34,128,28,30,34,183,25,"Acerv_evm.TU.Segkk978_pilon.3"
"275",32.7178511520923,-2.82650772614515,0.583610385809245,-4.84314158019285,1.2780215451308e-06,0.000550218704263216,"CvsT4",25,7,6,27,35,30,43,10,35,50,14,39,28,"Acerv_evm.TU.Segkk1268_pilon.2"
"276",117.608485863809,-1.0876625882829,0.250876624879447,-4.335448106437,1.454634892397e-05,0.00365315390615592,"CvsT4",163,179,165,100,211,91,67,116,72,104,70,226,60,"Acerv_evm.TU.Segkk2834_pilon.11"
"277",94.4218384081348,-1.28743388748179,0.309002217554711,-4.16642280974517,3.09416595179537e-05,0.00672611067996493,"CvsT4",130,106,73,83,125,77,81,117,64,61,55,202,64,"Acerv_evm.TU.Segkk1038_pilon.1"
"278",23.2441214056862,-2.08037098051437,0.503097759889678,-4.13512272638735,3.54764993030234e-05,0.00728961432269625,"CvsT4",23,30,13,32,47,27,16,8,11,19,19,48,7,"Acerv_evm.TU.Segkk3339_pilon.1"
"279",16.7543130019435,-2.49101680494707,0.536788030089989,-4.64059678180505,3.47404420667626e-06,0.00120803206432923,"CvsT4",26,8,13,23,48,12,17,7,9,14,10,23,6,"Acerv_evm.TU.Segkk1022_pilon.1"
"280",115.514816285691,1.21725619198378,0.290528783792692,4.18979550354073,2.79205963374165e-05,0.00631075278716456,"CvsT4",124,327,254,73,90,104,81,381,63,129,33,98,51,"Acerv_evm.TU.Segkk984_pilon.10"
"281",77.1896335654137,2.35416866810941,0.303621683852532,7.75362496590598,8.93058208447139e-15,1.3456898770951e-11,"CvsT4",52,433,437,26,65,32,40,315,32,38,26,39,14,"Acerv_evm.TU.Segkk3454_pilon.21"
"282",125.37822177916,2.13864053014006,0.258038937668208,8.28805353744698,1.15116764778275e-16,2.60192667590097e-13,"CvsT4",57,917,634,51,112,32,67,544,28,44,33,100,27,"Acerv_evm.TU.Segkk1157_pilon.2"
"283",1139.0920842611,-2.65902535655383,0.388886978676759,-6.83752735975252,8.05717045727328e-12,1.0406411157744e-08,"CvsT4",1663,338,822,1313,2299,1069,1214,352,627,587,1039,2012,590,"Acerv_evm.TU.Segkk3655_pilon.33"
"284",17.3545116190847,-2.65737934719915,0.529077614685845,-5.02266448898436,5.09595206972382e-07,0.000255958348124295,"CvsT4",36,11,5,19,36,14,17,8,7,12,14,32,8,"Acerv_evm.TU.Segkk398_pilon.1"
"285",595.738742187716,1.14812987437675,0.324030497328345,3.54327720335946,0.000395187070582676,0.0489436480155886,"CvsT4",413,1770,1694,294,541,367,409,2222,353,659,206,627,229,"Acerv_evm.TU.Segkk3317_pilon.1"
"286",22.805189001527,-2.63511087869131,0.553092528013989,-4.76432196282475,1.89489739192576e-06,0.000744859448713078,"CvsT4",35,5,7,25,50,15,23,19,23,16,18,39,7,"Acerv_evm.TU.Segkk315_pilon.1"
"287",25.2888475965967,-1.87080845623261,0.405920510508425,-4.60880494530661,4.04990048868119e-06,0.00130768393993452,"CvsT4",38,21,16,30,38,18,24,16,20,27,10,49,13,"Acerv_evm.TU.Segkk2370_pilon.2"
"288",59.792814570134,-1.66746322143027,0.404980507780283,-4.11739130500308,3.83185153109617e-05,0.00769861548725344,"CvsT4",59,109,43,50,100,48,43,57,36,38,29,194,32,"Acerv_evm.TU.Segkk2328_pilon.1"
"289",94.0690851613865,-4.58861074777731,0.379354440516021,-12.0958403479754,1.11099546798373e-33,3.34817000868029e-30,"CvsT4",112,10,15,99,178,97,80,8,56,134,48,179,62,"Acerv_evm.TU.Segkk1630_pilon.6"
"290",57.8537555324913,1.60423323433975,0.438458024772055,3.65880687250223,0.000253392197769906,0.0336899832358488,"CvsT4",22,223,182,32,40,29,51,252,32,47,20,58,20,"Acerv_evm.TU.Segkk2261_pilon.8"
"291",28.2148757275827,-2.98672220368715,0.516873149139213,-5.7784433350062,7.53949273990963e-09,4.5443035907682e-06,"CvsT4",36,6,9,24,38,25,41,6,33,37,14,37,13,"Acerv_evm.TU.Segkk1793_pilon.1"
"292",33.6848009571282,-1.30946883177124,0.341915870252068,-3.82979833842129,0.000128248314717687,0.0199912588510795,"CvsT4",45,34,39,30,53,26,32,19,25,36,22,49,18,"Acerv_evm.TU.Segkk2792_pilon.2"
"293",79.3767570534739,-2.07763274988563,0.325010309632403,-6.39251337053122,1.6318095296452e-10,1.34119908704748e-07,"CvsT4",85,48,38,70,158,69,99,55,70,86,45,112,37,"Acerv_evm.TU.Segkk1677_pilon.1"
"294",81.736840553775,-2.18653006932863,0.339345640718242,-6.44337161573885,1.1684811664172e-10,1.05642382255779e-07,"CvsT4",112,40,42,81,158,65,91,56,62,103,35,128,39,"Acerv_evm.TU.Segkk3405_pilon.7"
"295",232.324672539613,-5.66864598388488,0.393565824556362,-14.4032983307805,4.93318988769762e-47,2.23004848873371e-43,"CvsT4",311,28,12,288,513,246,188,6,152,155,186,521,123,"Acerv_evm.TU.Segkk3394_pilon.16"
"296",17.6291891737121,-2.1724646090951,0.460488726611669,-4.71773679473189,2.38482749326359e-06,0.000898384390274839,"CvsT4",26,14,7,19,38,16,17,12,9,11,15,29,9,"Acerv_evm.TU.Segkk398_pilon.2"
"297",25.6008276429965,-2.32416008104688,0.599807063664114,-3.87484613276977,0.000106692092400377,0.0178630223591075,"CvsT4",22,12,12,22,57,21,58,13,26,15,11,27,13,"Acerv_evm.TU.Segkk2935_pilon.2"
"298",69.7898485276923,1.48820098886799,0.320551278684288,4.64263001843684,3.44002027365703e-06,0.00120803206432923,"CvsT4",85,215,200,47,55,48,54,275,38,50,18,57,27,"Acerv_evm.TU.Segkk1386_pilon.25"
"299",88.6733280049009,-1.549149773805,0.354671095123373,-4.36784895951593,1.25476216107317e-05,0.0032412299137893,"CvsT4",94,70,71,66,104,81,70,52,55,165,64,149,37,"Acerv_evm.TU.Segkk2181_pilon.1"
"300",79.6404445315258,-1.8037679340003,0.302813499709156,-5.95669590600409,2.57388528333864e-09,1.7900382189742e-06,"CvsT4",86,62,67,89,149,65,92,41,65,88,49,117,28,"Acerv_evm.TU.Segkk3996_pilon.1"
"301",74.9843103016989,-1.81313043950222,0.47322555877957,-3.83142965519067,0.000127400801489256,0.0199912588510795,"CvsT4",84,22,77,76,119,54,105,38,68,86,45,100,33,"Acerv_evm.TU.Segkk223_pilon.4"
"302",17.4765982560102,-1.77492369811464,0.462851285832271,-3.83476021876678,0.000125686846792087,0.0199912588510795,"CvsT4",26,14,13,20,40,18,17,15,6,15,12,25,7,"Acerv_evm.TU.Segkk673_pilon.1"
"303",115.796624160812,-1.55401734549397,0.373186108224199,-4.16418862129874,3.12461728302762e-05,0.00672611067996493,"CvsT4",129,166,161,104,202,67,144,100,28,59,94,356,43,"Acerv_evm.TU.Segkk1991_pilon.4"
"304",85.4510526741918,-2.21623811156734,0.618848617890718,-3.58122818326905,0.00034198280954348,0.0441695225868943,"CvsT4",91,91,82,153,220,58,84,20,15,20,109,173,18,"Acerv_evm.TU.Segkk3052_pilon.15"
"305",101.709822578524,0.982072087853018,0.267764082235965,3.66767670873637,0.00024476438729107,0.0330285794850531,"CvsT4",136,210,290,59,98,70,70,281,93,69,37,82,56,"Acerv_evm.TU.Segkk30_pilon.11"
"306",87.0602308492711,-1.79762624052207,0.3893701946256,-4.61675358138439,3.8978965137107e-06,0.0013052178659429,"CvsT4",74,63,50,79,161,76,112,91,73,99,43,163,29,"Acerv_evm.TU.Segkk3395_pilon.4"
"307",30.4771373417541,-2.56554899533705,0.478819718500902,-5.35806880169705,8.41162101728407e-08,4.75309160107908e-05,"CvsT4",48,19,11,27,58,21,24,9,28,39,27,45,10,"Acerv_evm.TU.Segkk3525_pilon.1"
"308",104.277060227824,-2.83566964168853,0.417073358925391,-6.7989709268287,1.05369076580698e-11,1.19080227670762e-08,"CvsT4",110,35,36,108,186,75,283,28,72,50,81,132,38,"Acerv_evm.TU.Segkk119_pilon.17"
"309",155.159302637646,-0.839564993698912,0.224688591560273,-3.73657152714715,0.000186546401363418,0.0267708891226454,"CvsT4",191,316,228,147,294,118,146,167,88,110,84,272,62,"Acerv_evm.TU.Segkk2788_pilon.3"
"310",212.109273438504,1.04894910309027,0.210874909040561,4.97427175126135,6.54933804490868e-07,0.000311645080336944,"CvsT4",199,849,693,131,240,115,144,644,123,148,88,234,55,"Acerv_evm.TU.Segkk20_pilon.1"
"311",32.3507213606654,-1.55740694807541,0.38772370767138,-4.01679576786522,5.89948089114437e-05,0.0108628384998645,"CvsT4",58,21,34,32,45,28,31,19,29,13,26,53,17,"Acerv_evm.TU.Segkk3209_pilon.7"
"312",80.2647884288912,-3.2127293483097,0.86740639444741,-3.70383406079961,0.000212365203052787,0.0299999031375038,"CvsT4",34,34,41,84,66,70,49,15,13,33,112,302,80,"Acerv_evm.TU.Segkk1795_pilon.7"
"313",13.7001002847416,-2.59904360095817,0.647734406487458,-4.01251434990507,6.00754258371006e-05,0.0108628384998645,"CvsT4",18,7,12,12,25,11,21,0,10,8,12,26,6,"Acerv_evm.TU.Segkk227_pilon.2"
"314",30.4296643857818,-1.77737733422429,0.415046464495901,-4.2823574858854,1.84923570426322e-05,0.00439972105322204,"CvsT4",33,17,32,27,61,22,35,20,25,37,19,46,11,"Acerv_evm.TU.Segkk3387_pilon.12"
"315",65.739399547516,-1.79328003440253,0.432200041452612,-4.14918987137384,3.33653981683272e-05,0.00701526894976387,"CvsT4",69,74,66,68,95,70,81,28,49,37,28,162,33,"Acerv_evm.TU.Segkk384_pilon.7"
"316",41.9970979183719,2.42927514415929,0.667358026953266,3.6401377462257,0.000272492227701363,0.0357043801543192,"CvsT4",31,114,63,13,18,28,50,251,23,46,14,19,16,"Acerv_evm.TU.Segkk437_pilon.4"
"317",17.5759453097951,-2.51737087379388,0.712232307788823,-3.53448003729182,0.000408578297329322,0.049918329542627,"CvsT4",24,14,10,16,33,13,12,0,8,27,12,27,13,"Acerv_evm.TU.Segkk3419_pilon.10"
"318",36.2686923431267,-2.87303873303812,0.639596521331716,-4.49195490784739,7.05723678746743e-06,0.00205820896114494,"CvsT4",44,39,6,71,105,24,30,10,15,13,27,71,15,"Acerv_evm.TU.Segkk169_pilon.1"
"319",36.1003524326306,-2.85672963009014,0.437745652695158,-6.52600342802156,6.75477746459949e-11,6.78554922860489e-08,"CvsT4",33,11,16,51,67,33,38,8,27,22,34,47,24,"Acerv_evm.TU.Segkk3047_pilon.5"
"320",29.3827842412022,1.81664963428884,0.408502578462863,4.44709465757752,8.70394899397642e-06,0.00231448243689826,"CvsT4",18,112,136,10,21,16,20,111,20,23,8,25,9,"Acerv_evm.TU.Segkk3417_pilon.5"
"321",159.768819687523,-2.57231377319129,0.433724418398739,-5.93075617620973,3.01542714263677e-09,1.94731977118422e-06,"CvsT4",116,153,60,118,271,161,119,90,99,122,107,529,100,"Acerv_evm.TU.Segkk2328_pilon.2"
"322",61.4597688273756,1.32569382499383,0.346001737258783,3.83146580562489,0.000127382080280642,0.0199912588510795,"CvsT4",96,226,210,37,74,46,34,187,28,35,17,38,26,"Acerv_evm.TU.Segkk3453_pilon.14"
"323",24.8323641007104,-1.57492273869818,0.414064150194464,-3.80357183291169,0.000142624610837806,0.0215340556956614,"CvsT4",40,19,26,19,44,18,32,19,16,25,18,42,7,"Acerv_evm.TU.Segkk1078_pilon.63"
"324",107.517026949897,-3.24777545325451,0.536153719569841,-6.05754531715311,1.38214411325263e-09,1.04133041065976e-06,"CvsT4",134,38,19,85,125,123,233,26,77,49,52,227,71,"Acerv_evm.TU.Segkk2424_pilon.11"
"325",32.4055895391004,-2.08183291774043,0.508348423217914,-4.09528744982063,4.21644909131901e-05,0.0079659298725118,"CvsT4",37,14,35,26,52,23,42,11,26,37,28,62,9,"Acerv_evm.TU.Segkk2725_pilon.8"
"326",66.7552356413428,-2.04206849361477,0.483237916026073,-4.22580353463943,2.38089652412011e-05,0.005519406531941,"CvsT4",44,43,73,47,120,53,139,43,29,21,62,175,26,"Acerv_evm.TU.Segkk1466_pilon.9"
"327",48.2898941543525,-1.39212952231016,0.288099100327952,-4.83212033888845,1.35086556008798e-06,0.000555144342216154,"CvsT4",53,42,51,53,97,39,55,50,31,44,32,73,16,"Acerv_evm.TU.Segkk2551_pilon.2"
"328",116.178810600041,-1.14830978245271,0.228417095132812,-5.02724974146543,4.97564183356795e-07,0.000255958348124295,"CvsT4",152,118,124,107,187,89,106,112,91,126,57,167,65,"Acerv_evm.TU.Segkk3844_pilon.1"
"329",792.833415012836,-0.747379633609562,0.182528731060182,-4.09458625646798,4.22922944232459e-05,0.0079659298725118,"CvsT4",1017,1117,1147,695,1242,644,714,967,455,501,615,1200,434,"Acerv_evm.TU.Segkk338_pilon.10"
"330",494.415251175838,-0.938500769403817,0.255382348673094,-3.67488502741103,0.000237956546087641,0.0325964414117934,"CvsT4",604,740,852,488,996,368,608,542,226,215,325,838,213,"Acerv_evm.TU.Segkk3450_pilon.3"
"331",32.3489220780501,-1.63348495366577,0.35720511710539,-4.57296067565524,4.80880418098546e-06,0.00144921328667632,"CvsT4",45,30,17,32,61,27,40,28,26,18,24,44,16,"Acerv_evm.TU.Segkk2117_pilon.21"
"332",51.9535074280134,-1.64208408821319,0.35695709250962,-4.60022821417657,4.2202832612916e-06,0.00131570968845991,"CvsT4",75,31,52,39,84,45,42,32,37,53,49,78,25,"Acerv_evm.TU.Segkk966_pilon.1"
"333",270.132645888761,-2.44539270427681,0.643003564384087,-3.80307799167361,0.000142909339867237,0.0215340556956614,"CvsT4",150,226,167,254,274,279,232,99,51,225,262,905,204,"Acerv_evm.TU.Segkk2537_pilon.25"
"334",50.5261656932498,1.02651594087155,0.288714559422089,3.55546995248973,0.000377304065767473,0.0477262336426998,"CvsT4",68,156,149,29,54,22,34,159,38,35,13,49,25,"Acerv_evm.TU.Segkk2119_pilon.10"
"335",34.3138867237994,-3.1905391438898,0.410823387553705,-7.76620621062553,8.08718508696499e-15,1.3456898770951e-11,"CvsT4",50,10,15,33,65,39,38,6,31,27,24,62,12,"Acerv_evm.TU.Segkk3087_pilon.2"
"336",43.9319593397779,-1.18928297013093,0.289963696776307,-4.10148919796813,4.10499673383265e-05,0.0079659298725118,"CvsT4",61,44,54,33,68,44,40,31,38,42,23,64,23,"Acerv_evm.TU.Segkk4122_pilon.1"
"337",22.3781215413043,-2.03255288445894,0.469840734983637,-4.32604653687536,1.51809363489724e-05,0.00370948231165025,"CvsT4",30,10,17,20,45,23,15,15,10,21,22,33,13,"Acerv_evm.TU.Segkk4263_pilon.5"
"338",440.330484410113,2.27360570926044,0.571128225951174,3.98090237174656,6.86541442851622e-05,0.0121197327706629,"CvsT4",992,1267,1655,115,292,258,311,2214,258,244,71,197,92,"Acerv_evm.TU.Segkk3377_pilon.3"
"339",65.430372002291,-1.59620752814104,0.329411768731122,-4.84562993693137,1.26210576844979e-06,0.000550218704263216,"CvsT4",57,51,65,60,129,56,83,53,56,67,40,102,21,"Acerv_evm.TU.Segkk1480_pilon.1"
"340",13.0996152623634,-2.14270387268392,0.538735757702298,-3.97728170452715,6.97075659854518e-05,0.0121197327706629,"CvsT4",12,7,6,12,22,12,18,10,10,13,6,24,8,"Acerv_evm.TU.Segkk1480_pilon.2"
"341",18.5150051134661,-1.78254356129735,0.45122239688234,-3.95047669090362,7.79956939543978e-05,0.0133048880951266,"CvsT4",14,13,15,21,33,17,18,12,16,17,11,29,11,"Acerv_evm.TU.Segkk3158_pilon.3"
"342",209.564895965638,-1.08472132845127,0.301782249982671,-3.59438412469109,0.00032515981758991,0.0433991410550897,"T1vsT2",235,525,305,212,363,132,268,316,119,64,152,304,78,"Acerv_evm.TU.Segkk3463_pilon.1"
"343",131.930140498444,1.66185229127197,0.440968818385751,3.76863901024906,0.000164140066271485,0.0311654332281922,"T1vsT2",133,334,196,88,112,121,49,235,66,228,35,138,101,"Acerv_evm.TU.Segkk580_pilon.3"
"344",875.897249346426,2.05557404957162,0.568739472348372,3.61426303169003,0.000301203158037712,0.0433991410550897,"T1vsT2",1161,2575,921,673,675,1069,231,1144,274,1765,174,918,540,"Acerv_evm.TU.Segkk3159_pilon.11"
"345",174.064534461941,-1.43701783621767,0.406844500537394,-3.53210583974843,0.000412264314924727,0.0495221991356519,"T1vsT2",172,302,382,244,388,92,183,344,99,45,134,167,45,"Acerv_evm.TU.Segkk3095_pilon.35"
"346",166.642444209543,1.37182493659094,0.293233457449968,4.67826880506978,2.89307124245486e-06,0.00567620577769644,"T1vsT2",170,353,330,96,183,161,74,264,149,225,58,147,105,"Acerv_evm.TU.Segkk657_pilon.10"
"347",273.904438482909,-0.842605506883747,0.225219285834645,-3.7412671111229,0.000183094795810908,0.0327378124251447,"T1vsT2",342,641,618,275,439,168,267,472,153,100,185,378,103,"Acerv_evm.TU.Segkk4025_pilon.2"
"348",3969.37392059197,-1.83125611522843,0.511817678907757,-3.57794619196511,0.000346304719199128,0.0436191040736736,"T1vsT2",3386,5867,7599,3683,5847,2287,11822,4923,2069,858,2456,4235,892,"Acerv_evm.TU.Segkk3091_pilon.8"
"349",2771.65781791357,1.45280392722224,0.404780125064104,3.58911872709207,0.000331797714488454,0.0433991410550897,"T1vsT2",2973,5686,6190,1794,2218,2894,1408,4194,873,4619,1024,3000,1925,"Acerv_evm.TU.Segkk2793_pilon.4"
"350",265.394675808354,-1.04782398676037,0.282922852710434,-3.7035678691986,0.000212588271775779,0.0347581824353398,"T1vsT2",266,551,589,304,428,164,276,490,186,82,189,315,93,"Acerv_evm.TU.Segkk2779_pilon.12"
"351",3234.70959315205,-1.9985397579972,0.492322925874959,-4.0594082724167,4.91972291261793e-05,0.0174525790656564,"T1vsT2",2554,3990,6951,2964,3310,1557,10419,3243,1586,861,2198,3706,978,"Acerv_evm.TU.Segkk3903_pilon.2"
"352",509.650692355085,1.6672210739485,0.332018887688895,5.02146454845876,5.12789694372818e-07,0.0015091400705392,"T1vsT2",712,1407,877,263,353,473,181,1428,383,631,101,507,311,"Acerv_evm.TU.Segkk2237_pilon.14"
"353",365.588430625891,-0.987878738189209,0.265785908642711,-3.71682134404345,0.00020174499631118,0.0339277442367887,"T1vsT2",379,810,649,432,613,221,331,451,214,148,323,593,121,"Acerv_evm.TU.Segkk3092_pilon.14"
"354",186.159216006429,-0.769307136265855,0.203092689942547,-3.78796074089857,0.000151888842298714,0.0311013549908585,"T1vsT2",202,429,349,184,312,109,176,307,93,80,128,350,73,"Acerv_evm.TU.Segkk905_pilon.19"
"355",1935.62419027003,-0.886243279697903,0.228380947159737,-3.88054822751057,0.000104221275468901,0.0255602678087481,"T1vsT2",1736,3905,3529,1846,2760,1170,2662,4039,1283,831,1221,2663,749,"Acerv_evm.TU.Segkk2246_pilon.2"
