#YY	MM	DD	hh	mm	WDI	R WSP	D GST	WVHT	DPD	APD	MWD	PRES	ATMP	WTMP	DEWP	VIS	TIDE
2015	1	3	22	3	999	99	99	1.67	9.88	5.95	13	9999	999	24	999	99	99
2015	1	3	22	33	999	99	99	1.66	9.88	5.89	6	9999	999	24	999	99	99
2015	1	3	23	3	999	99	99	1.7	9.09	5.8	19	9999	999	24	999	99	99
2015	1	3	23	33	999	99	99	1.78	10.53	5.72	5	9999	999	23.9	999	99	99
2015	1	4	0	3	999	99	99	1.87	10.53	5.92	358	9999	999	24	999	99	99
2015	1	4	0	33	999	99	99	1.91	9.88	6.06	10	9999	999	23.9	999	99	99
2015	1	4	1	3	999	99	99	1.87	7.14	6.04	2	9999	999	23.9	999	99	99
2015	1	4	1	33	999	99	99	1.93	7.14	6.29	356	9999	999	23.9	999	99	99
2015	1	4	2	3	999	99	99	1.91	9.88	6.02	8	9999	999	23.9	999	99	99
2015	1	4	2	33	999	99	99	1.96	7.14	6.24	355	9999	999	23.9	999	99	99
2015	1	4	3	3	999	99	99	2.14	9.88	6.26	2	9999	999	23.9	999	99	99
2015	1	4	3	33	999	99	99	2.16	9.88	6.48	355	9999	999	23.9	999	99	99
2015	1	4	4	3	999	99	99	2.3	7.14	6.42	345	9999	999	23.9	999	99	99
2015	1	4	4	33	999	99	99	2.28	7.69	6.55	348	9999	999	24	999	99	99
2015	1	4	5	3	999	99	99	2.34	8.33	6.55	352	9999	999	24	999	99	99
2015	1	4	5	33	999	99	99	2.34	8.33	6.73	359	9999	999	24	999	99	99
2015	1	4	6	3	999	99	99	2.48	9.09	6.69	359	9999	999	24	999	99	99
2015	1	4	6	33	999	99	99	2.44	9.09	6.86	352	9999	999	24	999	99	99
2015	1	4	7	3	999	99	99	2.4	9.88	7.17	354	9999	999	24	999	99	99
2015	1	4	7	33	999	99	99	2.64	9.88	7.4	351	9999	999	24	999	99	99
2015	1	4	8	3	999	99	99	2.38	9.09	7.17	347	9999	999	24	999	99	99
2015	1	4	8	33	999	99	99	2.49	9.09	7.52	354	9999	999	24	999	99	99
2015	1	4	9	3	999	99	99	2.41	9.09	7.35	349	9999	999	24	999	99	99
2015	1	4	9	33	999	99	99	2.34	9.88	7.58	359	9999	999	24	999	99	99
2015	1	4	10	3	999	99	99	2.15	10.53	7.31	347	9999	999	23.9	999	99	99
2015	1	4	10	33	999	99	99	2.46	9.88	7.75	354	9999	999	24	999	99	99
2015	1	4	11	3	999	99	99	2.72	9.88	7.9	344	9999	999	24.1	999	99	99
2015	1	4	11	33	999	99	99	2.23	9.09	7.36	344	9999	999	24.1	999	99	99
2015	1	4	12	3	999	99	99	2.29	10.53	7.4	356	9999	999	24	999	99	99
2015	1	4	12	33	999	99	99	2.2	10.53	7.5	351	9999	999	24	999	99	99
2015	1	4	13	3	999	99	99	2.2	9.88	7.47	356	9999	999	24	999	99	99
2015	1	4	13	33	999	99	99	2.36	9.88	7.65	352	9999	999	24	999	99	99
2015	1	4	14	3	999	99	99	2.24	10.53	7.59	1	9999	999	24	999	99	99
2015	1	4	14	33	999	99	99	2.31	9.88	7.62	354	9999	999	23.9	999	99	99
2015	1	4	15	3	999	99	99	2.29	9.88	7.59	359	9999	999	23.9	999	99	99
2015	1	4	15	33	999	99	99	2.38	9.09	7.68	359	9999	999	23.9	999	99	99
2015	1	4	16	3	999	99	99	2.41	9.88	7.68	5	9999	999	23.9	999	99	99
2015	1	4	16	33	999	99	99	2.24	9.09	7.51	1	9999	999	23.9	999	99	99
2015	1	4	17	3	999	99	99	2.15	9.09	7.31	6	9999	999	23.9	999	99	99
2015	1	4	17	33	999	99	99	2.15	9.09	7.29	2	9999	999	23.9	999	99	99
2015	1	4	18	3	999	99	99	2.32	10.53	7.5	358	9999	999	23.9	999	99	99
2015	1	4	18	33	999	99	99	2.43	9.09	7.49	1	9999	999	23.9	999	99	99
2015	1	4	19	3	999	99	99	2.36	9.88	7.38	359	9999	999	23.9	999	99	99
2015	1	4	19	33	999	99	99	2.21	11.11	7.13	5	9999	999	23.9	999	99	99
2015	1	4	20	3	999	99	99	2.31	10.53	7.29	1	9999	999	23.9	999	99	99
2015	1	4	20	33	999	99	99	2.38	9.88	7.32	3	9999	999	23.9	999	99	99
2015	1	4	21	3	999	99	99	2.36	9.88	7.19	2	9999	999	23.9	999	99	99
2015	1	4	21	33	999	99	99	2.37	11.11	7.4	355	9999	999	23.9	999	99	99
2015	1	4	22	3	999	99	99	2.2	10.53	7.21	359	9999	999	23.9	999	99	99
2015	1	4	22	33	999	99	99	2.49	9.09	7.62	8	9999	999	23.9	999	99	99
2015	1	4	23	3	999	99	99	2.3	11.11	7.32	352	9999	999	23.9	999	99	99
2015	1	4	23	33	999	99	99	2.23	9.88	7.19	13	9999	999	24	999	99	99
2015	1	5	0	3	999	99	99	2.22	11.11	7.37	354	9999	999	24	999	99	99
2015	1	5	0	33	999	99	99	2.28	10.53	7.76	1	9999	999	24	999	99	99
2015	1	5	1	3	999	99	99	2.3	9.88	7.8	359	9999	999	24	999	99	99
2015	1	5	1	33	999	99	99	2.37	9.88	7.76	359	9999	999	24	999	99	99
2015	1	5	2	3	999	99	99	2.16	9.09	7.5	358	9999	999	24	999	99	99
2015	1	5	2	33	999	99	99	2.29	10.53	7.76	358	9999	999	24	999	99	99
2015	1	5	3	3	999	99	99	2.36	11.11	7.95	356	9999	999	24	999	99	99
2015	1	5	3	33	999	99	99	2.28	11.11	7.76	359	9999	999	24	999	99	99
2015	1	5	4	3	999	99	99	2.4	11.11	7.89	356	9999	999	24	999	99	99
2015	1	5	4	33	999	99	99	2.36	9.88	7.77	352	9999	999	24	999	99	99
2015	1	5	5	3	999	99	99	1.99	11.76	7.54	349	9999	999	24	999	99	99
2015	1	5	5	33	999	99	99	2.26	9.09	7.75	5	9999	999	24	999	99	99
2015	1	5	6	3	999	99	99	2.17	11.76	7.87	354	9999	999	24	999	99	99
2015	1	5	6	33	999	99	99	2.19	12.5	7.82	345	9999	999	24	999	99	99
2015	1	5	7	3	999	99	99	2.22	9.88	7.8	359	9999	999	24	999	99	99
2015	1	5	7	33	999	99	99	2.19	9.09	8.02	358	9999	999	24	999	99	99
2015	1	5	8	3	999	99	99	2.23	11.11	8.16	351	9999	999	24	999	99	99
2015	1	5	8	33	999	99	99	2.16	11.76	8.15	348	9999	999	24	999	99	99
2015	1	5	9	3	999	99	99	2.17	11.76	8.16	352	9999	999	24	999	99	99
2015	1	5	9	33	999	99	99	2.06	9.88	8.17	348	9999	999	24	999	99	99
2015	1	5	10	3	999	99	99	1.98	11.11	8	354	9999	999	24	999	99	99
2015	1	5	10	33	999	99	99	2.27	9.88	8.41	354	9999	999	24	999	99	99
2015	1	5	11	3	999	99	99	2.28	9.88	8.49	347	9999	999	24	999	99	99
2015	1	5	11	33	999	99	99	2.17	10.53	8.34	349	9999	999	24	999	99	99
2015	1	5	12	3	999	99	99	2.18	10.53	8.16	352	9999	999	24	999	99	99
2015	1	5	12	33	999	99	99	2.14	10.53	8.11	342	9999	999	24	999	99	99
2015	1	5	13	3	999	99	99	2.19	11.76	8.12	351	9999	999	24	999	99	99
2015	1	5	13	33	999	99	99	2.27	10.53	8.27	347	9999	999	24	999	99	99
2015	1	5	14	3	999	99	99	2.09	9.88	7.88	3	9999	999	23.9	999	99	99
2015	1	5	14	33	999	99	99	2.25	9.88	8.21	359	9999	999	23.9	999	99	99
2015	1	5	15	3	999	99	99	1.97	11.11	7.78	348	9999	999	23.9	999	99	99
2015	1	5	15	33	999	99	99	2.21	11.76	8.21	352	9999	999	23.9	999	99	99
2015	1	5	16	3	999	99	99	2.21	11.76	8.16	352	9999	999	23.9	999	99	99
2015	1	5	16	33	999	99	99	2.02	11.76	8.13	348	9999	999	23.9	999	99	99
2015	1	5	17	3	999	99	99	2.04	11.76	7.94	351	9999	999	23.9	999	99	99
2015	1	5	17	33	999	99	99	2.01	11.11	7.71	351	9999	999	23.9	999	99	99
2015	1	5	18	3	999	99	99	1.98	9.88	7.88	12	9999	999	23.9	999	99	99
2015	1	5	18	33	999	99	99	1.76	9.09	7.74	8	9999	999	24	999	99	99
2015	1	5	19	3	999	99	99	2.06	10.53	8.19	3	9999	999	24	999	99	99
2015	1	5	19	33	999	99	99	1.91	11.76	8.03	355	9999	999	24	999	99	99
2015	1	5	20	3	999	99	99	1.89	11.11	8.08	354	9999	999	24	999	99	99
2015	1	5	20	33	999	99	99	2.09	11.76	8.31	352	9999	999	24	999	99	99
2015	1	5	21	3	999	99	99	1.9	10.53	7.74	3	9999	999	24	999	99	99
2015	1	5	21	33	999	99	99	1.98	9.88	8.14	6	9999	999	24	999	99	99
2015	1	5	22	3	999	99	99	1.82	12.5	7.8	351	9999	999	24	999	99	99
2015	1	5	22	33	999	99	99	1.74	11.11	8.06	352	9999	999	24.1	999	99	99
2015	1	5	23	3	999	99	99	1.82	9.88	8.17	30	9999	999	24.1	999	99	99
2015	1	5	23	33	999	99	99	1.91	11.76	8.55	351	9999	999	24.1	999	99	99
2015	1	6	0	3	999	99	99	1.79	9.88	8.29	24	9999	999	24.1	999	99	99
2015	1	6	0	33	999	99	99	1.67	11.11	7.84	6	9999	999	24.1	999	99	99
2015	1	6	1	3	999	99	99	1.66	10.53	7.84	5	9999	999	24.1	999	99	99
2015	1	6	1	33	999	99	99	1.66	11.76	7.97	358	9999	999	24.1	999	99	99
2015	1	6	2	3	999	99	99	1.85	9.88	8.27	348	9999	999	24.1	999	99	99
2015	1	6	2	33	999	99	99	2.05	9.88	8.42	356	9999	999	24	999	99	99
2015	1	6	3	3	999	99	99	1.79	9.88	7.83	344	9999	999	24	999	99	99
2015	1	6	3	33	999	99	99	1.85	10.53	8	359	9999	999	24	999	99	99
2015	1	6	4	3	999	99	99	1.69	10.53	7.81	354	9999	999	24	999	99	99
2015	1	6	4	33	999	99	99	1.67	9.88	7.59	5	9999	999	24	999	99	99
2015	1	6	5	3	999	99	99	1.82	9.88	7.7	352	9999	999	24	999	99	99
2015	1	6	5	33	999	99	99	1.8	9.88	7.54	1	9999	999	23.9	999	99	99
2015	1	6	6	3	999	99	99	1.93	11.11	8.02	356	9999	999	23.9	999	99	99
2015	1	6	6	33	999	99	99	1.97	11.11	7.98	358	9999	999	23.9	999	99	99
2015	1	6	7	3	999	99	99	1.91	9.88	8.12	3	9999	999	23.9	999	99	99
2015	1	6	7	33	999	99	99	1.98	11.11	8.26	351	9999	999	24	999	99	99
2015	1	6	8	3	999	99	99	1.81	10.53	8.01	355	9999	999	24	999	99	99
2015	1	6	8	33	999	99	99	1.84	9.88	8.24	2	9999	999	23.9	999	99	99
2015	1	6	9	3	999	99	99	1.7	11.11	8.12	354	9999	999	23.9	999	99	99
2015	1	6	9	33	999	99	99	1.77	11.11	8.09	354	9999	999	24	999	99	99
2015	1	6	10	3	999	99	99	1.87	9.88	8.22	352	9999	999	24	999	99	99
2015	1	6	10	33	999	99	99	1.72	10.53	8.17	358	9999	999	24	999	99	99
2015	1	6	11	3	999	99	99	1.62	10.53	7.42	358	9999	999	24	999	99	99
2015	1	6	11	33	999	99	99	2.02	9.88	6.84	359	9999	999	24	999	99	99
2015	1	6	12	3	999	99	99	2.04	10.53	6.32	355	9999	999	24	999	99	99
2015	1	6	12	33	999	99	99	1.98	11.11	6.07	359	9999	999	24	999	99	99
2015	1	6	13	3	999	99	99	2.09	11.11	5.91	2	9999	999	24	999	99	99
2015	1	6	13	33	999	99	99	2.13	9.09	5.98	15	9999	999	24	999	99	99
2015	1	6	14	3	999	99	99	2.11	10.53	5.8	359	9999	999	24	999	99	99
2015	1	6	14	33	999	99	99	2.24	9.09	5.86	17	9999	999	23.9	999	99	99
2015	1	6	15	3	999	99	99	2.14	9.88	5.74	16	9999	999	24	999	99	99
2015	1	6	15	33	999	99	99	2.25	9.88	5.92	5	9999	999	23.9	999	99	99
2015	1	6	16	3	999	99	99	2.23	6.67	5.88	355	9999	999	23.9	999	99	99
2015	1	6	16	33	999	99	99	2.35	6.25	5.95	355	9999	999	23.9	999	99	99
2015	1	6	17	3	999	99	99	2.34	6.67	6.15	354	9999	999	23.9	999	99	99
2015	1	6	17	33	999	99	99	2.21	10.53	6.17	15	9999	999	23.9	999	99	99
2015	1	6	18	3	999	99	99	2.31	9.88	6.39	26	9999	999	23.9	999	99	99
2015	1	6	18	33	999	99	99	2.23	10.53	6.14	16	9999	999	23.9	999	99	99
2015	1	6	19	3	999	99	99	2.28	9.09	6.27	16	9999	999	23.9	999	99	99
2015	1	6	19	33	999	99	99	2.14	9.88	6.2	5	9999	999	23.9	999	99	99
2015	1	6	20	3	999	99	99	2.08	7.14	6.31	358	9999	999	23.9	999	99	99
2015	1	6	20	33	999	99	99	2.13	9.88	6.43	26	9999	999	23.9	999	99	99
2015	1	6	21	3	999	99	99	2.17	9.88	6.49	5	9999	999	23.9	999	99	99
2015	1	6	21	33	999	99	99	2.4	9.88	6.85	16	9999	999	23.9	999	99	99
2015	1	6	22	3	999	99	99	2.25	10.53	6.64	13	9999	999	23.9	999	99	99
2015	1	6	22	33	999	99	99	2.25	9.09	6.58	10	9999	999	24	999	99	99
2015	1	6	23	3	999	99	99	2.22	11.11	6.59	356	9999	999	24	999	99	99
2015	1	6	23	33	999	99	99	2.24	10.53	6.55	2	9999	999	23.9	999	99	99
2015	1	7	0	3	999	99	99	2.35	9.09	6.86	8	9999	999	24	999	99	99
2015	1	7	0	33	999	99	99	2.47	9.88	7.05	13	9999	999	24	999	99	99
2015	1	7	1	3	999	99	99	2.2	9.09	6.73	349	9999	999	23.9	999	99	99
2015	1	7	1	33	999	99	99	2.32	9.09	6.88	3	9999	999	23.9	999	99	99
2015	1	7	2	3	999	99	99	2.56	9.88	7.26	8	9999	999	23.9	999	99	99
2015	1	7	2	33	999	99	99	2.38	9.88	7.28	354	9999	999	23.9	999	99	99
2015	1	7	3	3	999	99	99	2.09	10.53	7.12	12	9999	999	23.9	999	99	99
2015	1	7	3	33	999	99	99	2.19	9.88	7.2	12	9999	999	23.9	999	99	99
2015	1	7	4	3	999	99	99	2.4	9.88	7.69	2	9999	999	23.9	999	99	99
2015	1	7	4	33	999	99	99	2.3	9.88	7.34	359	9999	999	23.9	999	99	99
2015	1	7	5	3	999	99	99	2.23	10.53	7.11	16	9999	999	23.9	999	99	99
2015	1	7	5	33	999	99	99	2.4	9.88	7.34	1	9999	999	23.9	999	99	99
2015	1	7	6	3	999	99	99	2.2	10.53	7.14	1	9999	999	23.9	999	99	99
2015	1	7	6	33	999	99	99	2.27	9.88	7.19	359	9999	999	23.9	999	99	99
2015	1	7	7	3	999	99	99	2.38	9.88	7.25	5	9999	999	23.9	999	99	99
2015	1	7	7	33	999	99	99	2.07	9.88	6.72	3	9999	999	23.9	999	99	99
2015	1	7	8	3	999	99	99	2.31	10.53	7.47	351	9999	999	23.9	999	99	99
2015	1	7	8	33	999	99	99	2.3	10.53	7.31	348	9999	999	23.9	999	99	99
2015	1	7	9	3	999	99	99	2.52	9.88	7.71	352	9999	999	23.9	999	99	99
2015	1	7	9	33	999	99	99	2.52	10.53	7.73	352	9999	999	23.9	999	99	99
