"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Treatment_Compare","1_2","2_2","4_2","11_2","28_2","35_2","36_2","38_2","39_2","41_2","42_2","47_2"
"LOC113681402",68.7303013137312,-1.52772323340181,0.370850793378563,-4.11950914135517,3.7968036221057e-05,0.00251533698333376,"CvsHigh",104,41,45,63,81,54,83,105,42,52,48,46
"LOC113668306",72.0856561816792,-2.78655087401475,0.400220024433237,-6.96254735869567,3.34174201480987e-12,1.40211393748659e-09,"CvsHigh",50,70,32,38,46,114,166,52,24,28,61,67
"LOC113674263",2604.04105556094,0.911679406759575,0.272359703210668,3.34733587976632,0.000815922850263629,0.0305331561750006,"CvsHigh",2104,692,8031,5305,1348,2389,1619,1651,4918,5255,2539,1846
"LOC113673390",710.626726313848,-3.66293346566202,0.360811170576308,-10.1519403066468,3.24839797778575e-24,3.74810986670179e-21,"CvsHigh",935,431,81,145,893,1166,1125,824,252,99,986,384
"LOC113684636",49.4448400092288,-1.90723771338938,0.377225473783887,-5.05596213919009,4.28226289926372e-07,5.70117424069283e-05,"CvsHigh",28,32,21,29,52,79,50,44,34,30,55,74
"LOC113675263",32.1330689967045,-1.23235735845774,0.355692833345626,-3.46466738411977,0.00053088764680925,0.0222074633163773,"CvsHigh",30,15,11,18,40,29,32,36,32,40,40,39
"LOC113683282",52.5216431855862,-2.39376369899854,0.621668339934067,-3.8505478648831,0.000117853893729811,0.00644982218412238,"CvsHigh",91,47,41,7,83,51,33,69,8,27,24,45
"LOC113670359",82.577473562089,-2.73524284617649,0.495175362923134,-5.52378621995594,3.31771113886268e-08,6.12493712382568e-06,"CvsHigh",143,26,21,6,127,165,65,74,38,35,81,82
"LOC113679734",132.372333754229,0.772594439585011,0.208844680892726,3.6993733155304,0.000216132491048339,0.0107646419822133,"CvsHigh",107,58,294,253,105,101,86,62,307,253,137,90
"LOC113686210",196.037090407402,-1.17114127670912,0.299268413575226,-3.91334742854424,9.10254217445715e-05,0.00518657608837587,"CvsHigh",124,214,173,132,121,199,217,235,314,262,188,133
"LOC113674289",339.776349562427,1.08609156207818,0.260527884719421,4.16881119365728,3.06192494270945e-05,0.00213042275159573,"CvsHigh",226,132,935,740,286,223,156,174,763,625,299,275
"LOC113676006",479.274639366879,1.13074812422386,0.278485959737701,4.06034158881432,4.90009737945009e-05,0.00308394310526664,"CvsHigh",344,108,1305,1061,432,430,213,251,1048,901,509,317
"LOC113673305",17.5746036475343,-1.32868076421428,0.374414953097397,-3.54868509716984,0.000387159783896983,0.0178093500592612,"CvsHigh",19,18,15,14,19,18,15,21,15,18,21,6
"LOC113665605",175.632730107834,1.51788136682562,0.319941566131232,4.74424559828223,2.09284810515172e-06,0.000235590039544153,"CvsHigh",126,34,498,515,108,149,52,88,360,436,173,116
"LOC113683360",96.7645548157938,-3.21862801086973,0.505918751484631,-6.36194646160986,1.99212886656917e-10,6.41465495035274e-08,"CvsHigh",110,114,32,9,76,132,132,53,51,15,163,79
"LOC113677082",62.8393736024358,-4.09106191879715,0.502518297339993,-8.14112031433003,3.91636971636361e-16,2.46482068603503e-13,"CvsHigh",117,39,6,15,87,128,77,63,9,6,40,41
"LOC113686249",181.791254810759,1.00129587763926,0.29574991129199,3.38561683168418,0.000710184711974215,0.0276213975336938,"CvsHigh",147,42,385,415,196,146,93,98,314,395,256,86
"LOC113681475",59.3362211099354,-0.687101116355824,0.215156334229037,-3.19349703934069,0.00140560778939958,0.044817294855886,"CvsHigh",54,40,55,62,51,68,52,63,78,99,63,42
"LOC113666052",80.5324804937744,-0.840492399233886,0.239660829320818,-3.50700780605568,0.00045317585439876,0.0197939207571143,"CvsHigh",65,44,72,104,60,112,82,104,80,136,74,60
"LOC113682288",97.1866900141048,1.08301809320973,0.271544672522003,3.9883606743269,6.65314586988251e-05,0.00404032709273655,"CvsHigh",96,23,137,205,63,52,55,78,284,287,108,54
"LOC113672842",56.4379838416986,-1.95815803073559,0.456980337260126,-4.28499406008569,1.82744070620278e-05,0.00145418069069446,"CvsHigh",35,29,53,38,25,55,187,72,27,59,48,29
"LOC113684482",193.453174024399,-2.36055973021591,0.740040520905526,-3.18977091595943,0.00142385612548216,0.0450180960616179,"CvsHigh",338,221,87,125,30,49,331,391,78,138,47,178
"LOC113683654",157.080488762415,3.54476483681161,0.851858796278983,4.16121175515889,3.16563379960665e-05,0.00218066495469422,"CvsHigh",32,23,447,281,55,37,0,10,569,621,360,138
"LOC113686292",120.975753151731,-3.52512020442325,0.801593702485477,-4.3976395940899,1.09434499972995e-05,0.00097130133758083,"CvsHigh",106,27,54,10,78,175,295,92,1,31,162,211
"LOC113672431",118.072436915808,-3.39135547146864,0.511214994265241,-6.63391236468517,3.26903962267075e-11,1.19113480567103e-08,"CvsHigh",140,97,16,22,87,154,218,31,26,41,219,135
"LOC113681344",277.117083613061,-2.88150240586748,0.515028962925885,-5.5948356564214,2.20830848309793e-08,4.34718206919174e-06,"CvsHigh",310,410,81,78,98,276,322,340,50,228,347,236
"LOC113676604",62.1367270982017,-3.08995771602505,0.687738906458286,-4.49292265859684,7.02523037961153e-06,0.000680219159693016,"CvsHigh",56,109,29,11,79,12,58,47,20,9,103,45
"LOC113668327",36.1469851895212,-1.93506483061449,0.425859425748827,-4.54390513304218,5.5221517851046e-06,0.000546140811546845,"CvsHigh",52,35,19,17,31,38,34,62,43,18,38,12
"LOC113666187",41.916481205495,1.73913197178988,0.450423886903755,3.86110067062561,0.000112877379706567,0.00625160079766849,"CvsHigh",12,3,89,91,13,38,20,32,209,230,12,6
"LOC113666995",303.350673360141,1.47709731882647,0.266041925915547,5.55212233464043,2.82221969457645e-08,5.35293888919253e-06,"CvsHigh",207,72,773,1091,172,210,148,150,671,670,262,180
"LOC113674379",1680.72627367413,1.02575838437167,0.264598567688585,3.87665886982017,0.000105900671225297,0.00596057192595714,"CvsHigh",1130,721,3935,5019,1102,1128,1069,745,3437,3355,1551,1080
"LOC113669015",433.048454053148,-1.35482223426282,0.397229698250322,-3.41067709748391,0.000648017852036561,0.0257090406283617,"CvsHigh",279,358,324,316,504,686,267,515,565,337,711,170
"LOC113680950",191.424061443214,-0.762405568124231,0.220172689700165,-3.46276174925459,0.000534661594197324,0.0222979651604101,"CvsHigh",160,111,187,218,141,211,184,258,195,339,192,156
"LOC113677075",245.039201004869,1.24920139137677,0.251258388519929,4.97177984279593,6.63410167142852e-07,8.50516405024068e-05,"CvsHigh",166,75,592,760,158,202,115,116,536,558,228,143
"LOC113668119",55.5716352701059,-1.53271100757279,0.486065923956608,-3.15329862068179,0.00161436570351106,0.048804601595664,"CvsHigh",39,15,38,47,47,187,52,45,50,61,65,31
"LOC113672440",93.9321084834697,-3.12214546776665,0.989694027033353,-3.15465728041767,0.00160686741434169,0.0487292610365767,"CvsHigh",160,90,29,36,81,167,8,189,20,23,189,0
"LOC113667981",33.1001143668203,-1.54827251925098,0.327640468185403,-4.72552285078181,2.29524021305911e-06,0.000253721690799958,"CvsHigh",41,26,22,18,24,31,40,53,30,40,41,15
"LOC113686179",14.5920565856828,-2.20773419161946,0.435583191032654,-5.06845589331741,4.0105588976218e-07,5.4441371074972e-05,"CvsHigh",17,10,7,7,11,25,19,24,18,3,12,9
"LOC113666891",100.811451483706,-1.6792944225021,0.353871214702629,-4.74549596782906,2.07996057256465e-06,0.000235590039544153,"CvsHigh",140,76,50,66,48,115,93,191,79,121,112,63
"LOC113679798",272.639639784888,1.18668103547726,0.375196711709732,3.16282365607546,0.00156246946003204,0.0478627259814239,"CvsHigh",205,45,668,745,212,239,218,108,685,590,303,89
"LOC113667133",125.144741238249,-1.10870296948804,0.324446742789838,-3.41721097260703,0.000632662314762784,0.0253174636133107,"CvsHigh",154,70,168,70,104,106,120,217,125,129,129,86
"LOC113685903",43.3554964726027,-1.48854755792827,0.424293842585083,-3.50829403712069,0.000450990291317057,0.0197628776588886,"CvsHigh",53,8,36,28,60,70,35,58,28,24,76,24
"LOC113670165",108.077770177639,-1.4133202371197,0.338761008511715,-4.172027481347,3.01901213816833e-05,0.00211117384167064,"CvsHigh",71,111,68,85,108,87,141,102,132,91,111,94
"LOC113680282",133.066409585706,-1.48600494887314,0.253254399411168,-5.86763725458747,4.4204903994822e-09,1.07379140475843e-06,"CvsHigh",141,55,105,90,117,195,192,171,89,155,139,101
"LOC113682220",75.1314793344654,1.95830668980095,0.62035624855927,3.15674532875097,0.001595406184635,0.0485494374339697,"CvsHigh",34,18,265,361,63,22,31,28,81,59,44,79
"LOC113683409",438.008746853646,-3.3238565276991,0.731118387769987,-4.54626307216446,5.46067762081743e-06,0.000543946347754232,"CvsHigh",367,581,111,77,490,834,310,381,7,290,334,458
"LOC113676665",68.7782619926134,-2.59206927730088,0.52338845625778,-4.95247697252274,7.32747297309961e-07,9.30790741151717e-05,"CvsHigh",74,80,16,38,27,32,84,98,36,21,97,89
"LOC113664336",375.1295706126,0.931257047007096,0.282924117583108,3.29154352397527,0.000996391972254098,0.0353744698662314,"CvsHigh",218,133,777,744,402,327,167,178,744,933,378,282
"LOC113683533",206.013272339379,-1.90175649542575,0.495323601825852,-3.83942232596131,0.000123324137012721,0.00669625882775742,"CvsHigh",219,117,258,121,190,334,294,248,51,84,323,81
"LOC113681384",30.2011833435194,-2.40866069832088,0.734256193332087,-3.28040909997676,0.00103656661204628,0.0363349400263108,"CvsHigh",46,39,10,9,40,52,15,10,12,21,4,36
"LOC113679803",74.1356928631344,-1.56800947010365,0.405020785615485,-3.87142962976788,0.000108198894704646,0.00604081409709891,"CvsHigh",77,32,48,31,32,117,119,92,86,84,57,88
"LOC113665832",227.398369002848,-0.647007950771926,0.182377257172301,-3.54763505496009,0.000388706408466485,0.0178212878530694,"CvsHigh",227,94,231,235,171,317,214,248,325,344,274,169
"LOC113681388",54.8624202495927,-1.01726346505253,0.304711622397848,-3.33844655168529,0.000842482364950587,0.0313575559814673,"CvsHigh",45,35,54,85,43,54,88,64,47,58,52,33
"LOC113667417",84.2421622814179,-2.11269758726208,0.48800504369215,-4.32925358983551,1.49615571571776e-05,0.00128853477124041,"CvsHigh",104,105,31,61,26,111,188,65,91,61,44,36
"LOC113665340",44.8224634161249,-1.42469319552444,0.439519829384442,-3.24147649383592,0.00118912240364093,0.0402347667310132,"CvsHigh",15,29,33,69,20,72,71,90,65,28,15,34
"LOC113675196",112.477078051424,1.38609261059222,0.433837270702391,3.19495973305407,0.00139850351237792,0.044719814393498,"CvsHigh",84,26,239,241,59,115,17,48,271,333,139,100
"LOC113678426",40.6220689442135,-1.73653750481412,0.455223578745641,-3.81469147445991,0.000136353179571244,0.00727393932305581,"CvsHigh",16,75,41,36,20,41,50,38,36,33,40,14
"LOC113680007",64.8160560903929,-1.44528184021857,0.280861946130677,-5.14587988914001,2.66269759197764e-07,3.88081166931815e-05,"CvsHigh",50,31,55,60,39,81,128,106,86,56,54,36
"LOC113679262",690.548147853366,-3.46023900842584,1.02933106971896,-3.3616385536391,0.000774814734196702,0.0294392302344962,"CvsHigh",137,2222,50,597,413,211,1375,97,268,31,366,112
"LOC113677818",413.618702448642,0.622249304537661,0.163241310848925,3.81183722001311,0.000137937707777544,0.00731756897275047,"CvsHigh",293,187,878,848,296,359,248,282,857,884,426,258
"LOC113678546",30.6233157376468,-2.39889596848897,0.366911606263754,-6.53807600396408,6.2315257188321e-11,2.10443183177925e-08,"CvsHigh",41,23,15,10,39,37,29,36,5,20,43,22
"LOC113673745",278.259322984825,-1.99646784140216,0.485683037994717,-4.1106394195794,3.94564953135687e-05,0.00260149825767463,"CvsHigh",184,447,236,206,161,365,430,121,212,147,335,116
"LOC113684738",238.302598946766,-4.19537661492971,0.977752392642204,-4.29083748247595,1.78000550150202e-05,0.00143290442870912,"CvsHigh",347,327,35,21,0,487,345,138,34,73,509,89
"LOC113687128",28.428355199367,-1.28320296724712,0.347583327815102,-3.69178514778972,0.000222685547157195,0.0110118003069233,"CvsHigh",30,26,18,21,23,22,37,29,22,42,29,23
"LOC113665670",104.255311767043,-2.11285318798113,0.352039989503742,-6.00174199232179,1.95211725869913e-09,5.27568672873141e-07,"CvsHigh",143,45,66,58,71,97,147,201,39,61,128,93
"LOC113683782",368.930316876226,-1.25106042095379,0.261914762925861,-4.77659375507568,1.7828944712586e-06,0.000209203024144462,"CvsHigh",321,182,290,305,427,633,470,297,377,375,416,241
"LOC113664448",22.0120711359547,-1.3476773029799,0.406013397577681,-3.31929269088235,0.000902457847301818,0.0330566967030184,"CvsHigh",22,15,20,3,20,22,23,26,23,27,27,22
"LOC113675528",104.772601558322,-1.41664012797822,0.317491964133715,-4.46197160247364,8.12089899067608e-06,0.00077015046181439,"CvsHigh",109,80,115,85,84,97,95,145,56,71,125,103
"LOC113665402",63.3526107353013,-2.01808801133057,0.376857373482926,-5.35504451638919,8.55353556868685e-08,1.40990777957188e-05,"CvsHigh",57,25,28,17,64,74,86,105,35,67,73,70
"LOC113686478",4456.72771380619,2.25435380035239,0.551568839107548,4.08716671521906,4.36673333433493e-05,0.00281943956464066,"CvsHigh",2114,1013,10697,13219,2111,1259,2158,296,14894,10807,8701,2602
"LOC113674440",11.1348862691368,-1.70990808018499,0.486419725574719,-3.51529346011757,0.000439268294926159,0.0195566199728219,"CvsHigh",15,6,6,7,4,11,16,27,16,9,7,7
"LOC113680302",122.713820428217,-2.62870548992875,0.81302202567882,-3.23325249120274,0.00122389338755088,0.0409324344058685,"CvsHigh",163,71,45,24,103,233,86,199,0,127,158,108
"LOC113670989",104.973999287106,-2.49856716979697,0.480395921115304,-5.20105825211048,1.98156977418536e-07,3.08278821273826e-05,"CvsHigh",98,161,44,76,47,92,193,78,61,33,100,79
"LOC113681103",59.0790826493945,-2.28023083008451,0.712486756262956,-3.20038345981964,0.00137244859314549,0.0440903090967341,"CvsHigh",50,124,60,22,63,20,33,96,18,43,23,24
"LOC113672817",1090.04118777766,-3.30763540260569,0.785279793527098,-4.2120470052456,2.53066864299694e-05,0.00185394910216591,"CvsHigh",200,1623,627,106,217,479,1555,2016,154,437,2299,1108
"LOC113680256",53.3721072575071,-3.83712711438802,0.394072129714648,-9.73711872790023,2.09407571132053e-22,2.23035171530339e-19,"CvsHigh",65,33,7,7,90,71,35,45,7,6,86,67
"LOC113670038",35.8993012647224,1.03085926163909,0.323020771153283,3.19130951845174,0.00141629465314454,0.0449771003840352,"CvsHigh",25,7,102,68,16,28,22,26,98,74,31,33
"LOC113678771",207.56319791662,-1.11779481130486,0.34721081205581,-3.21935484867674,0.00128479387527913,0.0423553714217021,"CvsHigh",194,113,221,150,134,285,230,295,115,387,282,119
"LOC113674940",22.0830620052878,1.48386762631737,0.463407483070639,3.20207955315036,0.00136439312590243,0.0440358676485899,"CvsHigh",21,7,43,79,14,10,12,5,33,41,22,23
"LOC113671327",124.000516412921,-2.70534787352232,0.454647091572918,-5.95043479583862,2.6743109746471e-09,6.73245631908431e-07,"CvsHigh",120,138,34,66,129,159,138,118,73,14,147,113
"LOC113678704",32.4088944158925,-2.139555642301,0.294715362682518,-7.25973570847013,3.87847383258572e-13,1.98893884022155e-10,"CvsHigh",31,18,11,14,34,38,48,44,25,20,43,28
"LOC113666586",116.658742343248,1.12055713437582,0.348596485535591,3.21448201823999,0.00130680099530092,0.0428812433562093,"CvsHigh",75,25,191,267,51,87,58,85,228,434,123,110
"LOC113669005",142.438693584281,0.664398579932383,0.204489353514212,3.24906196099938,0.00115786254507804,0.0396311922815641,"CvsHigh",108,74,328,311,92,119,85,95,279,331,129,74
"LOC113672513",68.9330046395418,-2.91986773462752,0.857448717804916,-3.40529721952635,0.000660920778973911,0.0261460260162079,"CvsHigh",144,45,27,7,63,119,0,101,22,17,139,39
"LOC113678573",53.354424013143,-1.08910418640855,0.290316630025648,-3.75143575589292,0.000175824808851523,0.00892190084534371,"CvsHigh",52,20,35,34,49,69,68,63,61,83,70,40
"LOC113671459",27.6327734543218,-1.52328265564617,0.366795718213238,-4.15294557708171,3.28222819511432e-05,0.00223870598963315,"CvsHigh",30,11,15,25,36,45,17,35,16,19,36,25
"LOC113664439",408.367476437007,-2.55509219405418,0.638386813441711,-4.00242006923515,6.2697852610263e-05,0.00384121445682169,"CvsHigh",462,332,111,327,521,488,376,445,15,111,582,379
"LOC113686085",187.281571791388,-4.03481904724997,0.728214675656644,-5.54069999153986,3.01264959414768e-08,5.63691165953631e-06,"CvsHigh",235,83,3,51,110,46,359,440,38,21,305,219
"LOC113677292",157.877970237356,-3.70664983494289,0.662705923655611,-5.59320462158586,2.22916312951476e-08,4.34718206919174e-06,"CvsHigh",106,187,58,11,313,89,260,150,29,22,61,169
"LOC113680594",950.968176373921,-2.77922539513829,0.818383311208124,-3.39599470941741,0.000683796812645035,0.0268211067078843,"CvsHigh",1190,1038,190,610,1087,1351,24,1361,270,112,1265,934
"LOC113681448",27.7704965711562,-1.86771512589868,0.504432258570973,-3.70260841602361,0.00021339412130017,0.0106666245614518,"CvsHigh",37,23,31,9,22,47,14,42,8,24,22,24
"LOC113665823",37.4723540293475,0.945587973519308,0.298579102689447,3.16695965994249,0.00154041685312971,0.0476085083670401,"CvsHigh",34,10,78,84,12,32,21,33,93,124,34,17
"LOC113679684",166.717355638424,0.834236784437892,0.260517437836895,3.20223011313428,0.00136368016419237,0.0440358676485899,"CvsHigh",133,42,348,310,138,171,74,123,380,428,188,84
"LOC113668931",192.136328980654,0.815822482203799,0.161704587514936,5.04514123403238,4.53186489241936e-07,5.97071152614189e-05,"CvsHigh",139,57,399,403,114,169,120,153,538,456,163,118
"LOC113675766",190.782769147978,-4.62691906095577,0.65462461521917,-7.06804931159923,1.57126718166815e-12,7.01798883786363e-10,"CvsHigh",96,263,17,24,293,79,162,255,17,15,541,62
"LOC113666855",1726.55877920569,0.653608215780493,0.207206068673698,3.15438741714547,0.00160835420292616,0.0487292610365767,"CvsHigh",1613,564,2653,3157,1716,855,1014,1517,3605,3518,1959,1321
"LOC113681899",117.517305013751,-1.49322890653793,0.361655550480329,-4.12887042533901,3.64549761235526e-05,0.00243609735778959,"CvsHigh",134,98,48,138,95,129,153,94,85,90,181,73
"LOC113666334",286.16643039206,0.75767094869216,0.193180462503634,3.92208890522718,8.77845870300971e-05,0.00506443913341135,"CvsHigh",250,77,652,592,217,244,213,192,557,661,277,161
"LOC113668755",657.561342837149,-1.42880739845661,0.43213049231751,-3.30642577614447,0.000944943815106127,0.0341854965329311,"CvsHigh",750,96,505,366,708,1224,767,717,657,437,1006,492
"LOC113667329",88.2281167077712,-3.23705907701861,0.872129308911623,-3.71167330800786,0.000205893620448871,0.0103665566135821,"CvsHigh",127,98,60,22,105,45,83,228,4,14,6,67
"LOC113681269",97.9813260092337,-1.96065380927633,0.480630838617281,-4.0793341827938,4.51648718399231e-05,0.00289515192359062,"CvsHigh",99,86,71,89,98,89,134,106,48,14,128,78
"LOC113681664",1362.14814337234,1.08456930154487,0.256725104270947,4.22463282126167,2.39330666605963e-05,0.00178159806979901,"CvsHigh",1308,285,2724,2934,1517,925,653,853,2809,2984,1024,1090
"LOC113670080",198.196056447461,1.78096809779163,0.561114641987089,3.17398257775745,0.00150362715935527,0.0467847677492877,"CvsHigh",128,58,1012,368,82,151,64,96,1081,150,63,44
"LOC113675208",76.3749918537416,-1.23919668361749,0.291886973103409,-4.24546758782026,2.18138041442594e-05,0.00165463326664494,"CvsHigh",66,51,54,99,49,120,88,69,65,67,104,61
"LOC113676704",129.518261733919,1.22506993137963,0.334694664355024,3.660261312323,0.000251958164481727,0.0122407464751368,"CvsHigh",102,25,298,434,54,80,86,88,224,319,126,92
"LOC113681737",37.1216408443951,-1.97534092229802,0.622901307491454,-3.17119405360233,0.00151813691218491,0.047130322166171,"CvsHigh",57,22,9,29,15,34,64,62,41,17,74,5
"LOC113675293",16.6385593564473,-1.16968650749926,0.355299036980588,-3.29211842913935,0.00099435729280247,0.0353744698662314,"CvsHigh",21,7,19,11,10,18,21,23,17,16,16,17
"LOC113671011",174.073819815078,1.73323181020543,0.343656648389969,5.04349855684624,4.57096216792605e-07,5.97071152614189e-05,"CvsHigh",127,40,438,491,135,120,27,81,409,470,185,111
"LOC113680325",526.915587324083,-7.37849978873883,0.58686696341684,-12.5726957704007,2.98373516476233e-36,5.1640996364124e-33,"CvsHigh",670,58,8,7,526,1266,794,587,7,8,930,573
"LOC113677300",189.924078245449,2.58114667225326,0.667009844797363,3.86972799934822,0.000108956844821161,0.0060587006963606,"CvsHigh",152,0,587,665,87,44,65,101,491,554,161,143
"LOC113669940",39.0456502970429,-0.991821790998086,0.295503110684435,-3.35638358831777,0.000789689578369889,0.0298744314265286,"CvsHigh",39,13,38,38,47,62,42,36,43,35,44,29
"LOC113682585",120.290752490719,0.906033483961425,0.271642293254091,3.33539182395995,0.000851792871493163,0.0316190994603065,"CvsHigh",84,29,222,260,71,128,63,72,303,314,156,71
"LOC113676347",392.096240027987,0.800324232758141,0.18487770041238,4.32893870365639,1.49829624562838e-05,0.00128853477124041,"CvsHigh",231,130,838,979,236,410,291,258,958,1064,277,185
"LOC113677253",667.66831569464,-0.738497803463489,0.230716828334783,-3.20088399616819,0.00137006678283294,0.0440903090967341,"CvsHigh",602,494,661,946,426,631,617,778,835,790,690,584
"LOC113684275",46.2489115069267,-0.941767470486452,0.279377957781755,-3.37094407147949,0.000749110643672173,0.0288116277007914,"CvsHigh",43,30,28,42,58,43,38,49,45,63,57,39
"LOC113667213",254.830620227581,0.724633055483537,0.163203125346849,4.44006849711672,8.99302496754082e-06,0.000824618700003776,"CvsHigh",214,100,518,535,180,203,132,200,536,588,235,168
"LOC113673972",2309.79245416444,0.908101355946363,0.230800175667722,3.93457827022514,8.33429064455771e-05,0.00491049311764026,"CvsHigh",1852,524,5138,4753,1940,2143,1494,1318,4592,5811,2382,1367
"LOC113666660",387.445706179502,-1.58104482574259,0.371297904360011,-4.25815714868566,2.0611903740681e-05,0.00160332819771612,"CvsHigh",467,180,136,382,589,520,356,450,285,200,522,227
"LOC113678765",278.192435509823,1.04054785902957,0.237062962802608,4.38933120015036,1.13699793563547e-05,0.00100273079087953,"CvsHigh",197,83,796,631,220,197,157,162,541,522,305,181
"LOC113681278",362.451491283904,-0.80177231555104,0.243024005449445,-3.29914863376666,0.00096978548258078,0.0347866574917448,"CvsHigh",366,220,425,488,320,474,442,327,367,444,393,169
"LOC113680204",512.579776006531,-2.06477412241925,0.398125902859255,-5.1862340721628,2.14589072201501e-07,3.30133365966887e-05,"CvsHigh",611,355,171,304,140,821,563,737,415,348,729,507
"LOC113673097",175.963400261807,-1.40960511004806,0.354281438771408,-3.97877211670006,6.92720967140454e-05,0.00413423039268393,"CvsHigh",165,75,84,193,103,214,335,238,230,144,165,142
"LOC113679941",90.2097064923553,0.954215841059655,0.254044095953979,3.75610319726743,0.000172579552963127,0.00881747782408657,"CvsHigh",61,24,194,154,79,81,51,47,184,275,96,61
"LOC113687084",1162.98595496058,-3.55182838679461,1.09222271505142,-3.25192686239584,0.00114625512947004,0.0393822543986157,"CvsHigh",0,1611,104,225,833,1842,3039,1113,191,979,1268,583
"LOC113677313",143.616740103835,-1.95376637919036,0.231553307720872,-8.43765264431268,3.23774138013091e-17,2.60434587031229e-14,"CvsHigh",115,106,77,93,93,193,179,191,79,112,209,137
"LOC113683429",29.1477899222889,-2.21775028409315,0.683708411977675,-3.24370776377923,0.00117984728919327,0.0401379989340786,"CvsHigh",23,24,6,17,18,21,60,20,2,34,31,46
"LOC113673681",294.087054466098,1.86505717412223,0.353443820583556,5.2768136419613,1.31449441761436e-07,2.06823746662368e-05,"CvsHigh",101,66,790,975,167,153,202,88,1058,997,98,151
"LOC113665266",164.01931656422,-5.24789695663669,0.473288223459513,-11.0881629766256,1.43198208841348e-28,1.98272239961731e-25,"CvsHigh",236,41,7,13,123,307,186,305,7,15,237,202
"LOC113682923",249.259454757177,-2.47295230060667,0.465337621634272,-5.31431843383225,1.07057265792315e-07,1.72362197925627e-05,"CvsHigh",288,274,147,87,169,154,257,316,102,71,209,388
"LOC113686438",352.506479151442,0.805848796436048,0.254523621139449,3.16610612731515,0.00154494416069957,0.0476420865234884,"CvsHigh",272,70,725,549,363,321,210,234,826,797,376,242
"LOC113684175",13.1523099946755,-1.4512902725588,0.424075100485078,-3.42224825484624,0.00062105579932507,0.0251361464162711,"CvsHigh",22,10,8,14,8,11,16,19,10,11,12,8
"LOC113674262",93.2149163887772,1.24849438220216,0.392268062730646,3.1827581718256,0.0014587939798136,0.0459055941920434,"CvsHigh",46,47,261,352,47,62,38,42,163,180,84,56
"LOC113666077",48.8629742126283,-2.83838933924239,0.553173543361286,-5.13110103204736,2.88052236703613e-07,4.15455340562316e-05,"CvsHigh",30,17,13,5,60,135,62,75,29,34,29,45
"LOC113674275",117.560359718038,1.07861933789676,0.257701112129045,4.18554397761634,2.84483980617916e-05,0.00203039443074003,"CvsHigh",88,30,331,215,54,82,69,89,245,369,104,84
"LOC113673934",301.892250548677,1.59944818656068,0.40769840627945,3.92311611212029,8.74109973878389e-05,0.00506443913341135,"CvsHigh",174,61,993,800,197,163,177,161,765,845,390,49
"LOC113670198",239.34522205627,0.957749563958959,0.262155098152245,3.65336997338405,0.000258820881856881,0.0125301885670992,"CvsHigh",174,60,439,704,140,211,144,149,515,511,275,158
"LOC113685074",224.131877282766,2.36287057074206,0.73659479130703,3.20782959454455,0.00133740716287872,0.0434688722469925,"CvsHigh",25,30,705,430,180,39,164,38,1145,653,360,26
"LOC113672776",16.2668726533991,-2.12641904210205,0.474186978858041,-4.4843471814072,7.31374991391718e-06,0.00069910853774522,"CvsHigh",28,10,10,1,11,14,22,26,11,13,20,12
"LOC113686444",50.2234670603544,-2.21508403474759,0.429659681373503,-5.15543843366123,2.53038171730525e-07,3.72719843168176e-05,"CvsHigh",67,35,27,33,56,30,50,88,15,15,55,51
"LOC113676989",36.9435736850793,-1.69298256362958,0.447396247767036,-3.78407859270008,0.000154279069681482,0.00806086224591311,"CvsHigh",26,54,24,39,38,29,40,33,24,25,35,23
"LOC113665263",31.2986554715431,-1.79341133493149,0.310619186855559,-5.77366566787595,7.75652691747402e-09,1.78994786165575e-06,"CvsHigh",34,18,21,24,32,47,35,29,18,13,48,26
"LOC113673651",42.8309926494649,-2.79741482836276,0.882747238397157,-3.16898734618773,0.0015297105485757,0.0473833831221008,"CvsHigh",14,18,9,13,12,10,114,11,13,11,56,134
"LOC113676944",62.250110178761,0.789865183089547,0.251040824990958,3.14636148569857,0.00165315545193301,0.0496355027407653,"CvsHigh",26,25,157,181,11,46,58,63,173,171,34,23
"LOC113674841",74.8165386607323,1.21298420399929,0.314730134479804,3.85404532681356,0.000116182071826445,0.00638355939090855,"CvsHigh",68,33,157,210,36,42,27,43,149,203,59,61
"LOC113677661",114.347640945244,-2.60428773469513,0.548552633947115,-4.74756217275989,2.05883112925425e-06,0.000235590039544153,"CvsHigh",84,68,8,81,124,128,202,147,55,38,93,154
"LOC113686389",12.194739669652,-1.71619409465232,0.395151275685037,-4.34313185925344,1.40465767395483e-05,0.00122647985095221,"CvsHigh",15,8,5,10,12,14,13,17,8,10,16,8
"LOC113682566",106.271023616602,-2.93595632929187,0.654744225228859,-4.48412710820877,7.32130131251314e-06,0.00069910853774522,"CvsHigh",71,75,9,13,227,33,179,44,45,35,121,162
"LOC113664961",185.701110115267,-0.872178639123871,0.249399023937442,-3.49712130125514,0.000470307928898853,0.0204134281615471,"CvsHigh",161,100,152,238,90,241,232,269,237,317,212,97
"LOC113664401",65090.5094246472,-4.63934736471689,0.616895279586739,-7.52047797776118,5.45763461940959e-14,3.28549604088457e-11,"CvsHigh",47297,110592,4742,15618,77733,62370,61573,62264,4714,2417,82870,56243
