"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Treatment_Compare","1_2","2_2","4_2","11_2","28_2","35_2","36_2","38_2","39_2","41_2","42_2","47_2","gene_id"
"1",175.017032774591,-3.19371236592565,0.699695294414915,-4.56443310597971,5.00845864350158e-06,0.00057311668080928,"CvsMid",109,127,48,20,394,430,27,109,102,51,173,173,"LOC113665943"
"2",238.6444715539,-0.975509501908613,0.176614488265129,-5.52338322575327,3.32533331867316e-08,6.77689544046218e-06,"CvsMid",254,91,236,262,229,296,251,250,274,288,311,170,"LOC113673559"
"3",89.8782058263791,-2.12895140221134,0.573119692029492,-3.71467152816272,0.000203467816866455,0.0130666234606465,"CvsMid",39,75,49,40,114,173,152,71,42,28,178,14,"LOC113680168"
"4",55.8701121557528,-2.18977964095209,0.562709023434832,-3.89149551500963,9.96282311469298e-05,0.00726027625505469,"CvsMid",62,46,4,15,40,88,42,115,25,59,41,56,"LOC113670244"
"5",243.563508020609,0.925200427679479,0.282984457831405,3.26943901714451,0.00107760962940115,0.0482866761446225,"CvsMid",107,133,461,457,66,287,340,210,450,607,159,142,"LOC113664618"
"6",91.6580093735409,-1.50719097622957,0.253694702395345,-5.94096353608851,2.83351642568283e-09,8.34741881489457e-07,"CvsMid",103,33,51,65,78,141,110,135,77,88,113,71,"LOC113687093"
"7",41.4601681091815,-2.92808452744941,0.729329516320828,-4.01476213690131,5.95057755810152e-05,0.00473515499249848,"CvsMid",48,11,4,6,52,128,23,54,6,39,25,48,"LOC113667295"
"8",76.1418190042501,-1.88033962490142,0.385331412490848,-4.87979843830169,1.06194315785322e-06,0.00014661310163842,"CvsMid",87,78,22,62,46,126,91,59,36,48,99,59,"LOC113668658"
"9",121.825884930526,3.8139611933623,0.944201081968218,4.0393527037821,5.35989151037685e-05,0.00440773526417776,"CvsMid",14,80,265,361,8,0,165,26,570,583,11,21,"LOC113673942"
"10",189.953057921839,-1.98053401473389,0.598545238595579,-3.30891282233068,0.000936589951597976,0.0433713192970755,"CvsMid",136,224,103,204,183,249,159,196,55,21,286,147,"LOC113674693"
"11",537.9460576109,-2.01212655768967,0.502775962539131,-4.00203412177459,6.28002390628816e-05,0.0049405233526401,"CvsMid",246,448,496,272,710,829,729,442,106,246,613,518,"LOC113684160"
"12",55.7228662790383,-1.50507361516175,0.406639947578501,-3.7012438746471,0.000214545148433859,0.0135643476037224,"CvsMid",44,17,65,19,52,60,79,67,60,42,67,71,"LOC113683630"
"13",41.563762648775,-1.73475445539129,0.439875889690188,-3.94373616752014,8.02219127089077e-05,0.00606043464291762,"CvsMid",53,26,12,15,23,54,43,42,33,64,74,37,"LOC113685809"
"14",45.7377575820062,-1.76033224541746,0.355446336666142,-4.95245572630806,7.32827330104438e-07,0.000103538032781898,"CvsMid",32,13,40,40,84,28,26,18,53,41,70,74,"LOC113666862"
"15",114.96338359213,-2.57619717785372,0.592899460704704,-4.34508268027724,1.39223214326676e-05,0.0013467847089302,"CvsMid",82,224,28,16,40,124,164,66,68,26,178,82,"LOC113686341"
"16",194.645101629019,-1.60327975089558,0.353584361396968,-4.53436273188445,5.77776624688957e-06,0.000645152834309944,"CvsMid",233,157,87,113,166,115,274,284,133,226,228,141,"LOC113671094"
"17",49.9062820528224,-1.45790817932231,0.335604037250516,-4.34413182650134,1.39827534346699e-05,0.0013467847089302,"CvsMid",68,40,50,50,42,50,45,42,36,30,48,52,"LOC113664667"
"18",39.7914511828995,-1.44823137629141,0.268885415834233,-5.38605402527386,7.20213228013238e-08,1.3475773452799e-05,"CvsMid",44,17,35,30,36,57,35,40,41,33,44,47,"LOC113672399"
"19",477.423809526692,-1.00665375405935,0.299881256571218,-3.35684118964029,0.000788383820386695,0.0380347121152411,"CvsMid",377,233,665,559,476,508,456,445,334,536,511,548,"LOC113672232"
"20",732.570128169305,-2.77124737298751,0.525258976664036,-5.27596385041896,1.32060121087963e-07,2.37468108647265e-05,"CvsMid",974,1112,59,214,355,842,796,930,197,381,1090,328,"LOC113668150"
"21",66.112036915209,2.36919003696414,0.614422847828156,3.85596018334716,0.000115276251560147,0.00814344377092751,"CvsMid",26,44,125,361,20,20,44,7,217,178,24,11,"LOC113666192"
"22",92.8798279227507,-4.11373616625413,0.637535119959732,-6.45256400386847,1.09973412090911e-10,4.18618177871168e-08,"CvsMid",156,67,12,11,86,122,126,171,15,12,181,5,"LOC113685915"
"23",78.5043228567391,-1.63320158257363,0.484074077247244,-3.37386705741621,0.000741201546415628,0.0363924702541517,"CvsMid",101,106,71,17,41,84,71,73,75,42,82,65,"LOC113678385"
"24",139.667616205375,3.75993091124082,0.963201106540298,3.90357827219078,9.47808783598213e-05,0.00698051086047918,"CvsMid",20,13,580,526,17,292,83,0,393,485,27,7,"LOC113670157"
"25",48.7580860430689,-2.12091810833455,0.593489516517222,-3.5736403917979,0.000352052346854116,0.0201426313824053,"CvsMid",43,17,16,27,107,33,100,14,35,50,64,31,"LOC113672755"
"26",50.0434924413796,-1.34616481047777,0.269191578005741,-5.00076867356177,5.71021926600147e-07,8.41103148479323e-05,"CvsMid",52,27,50,45,64,66,54,46,46,36,57,34,"LOC113685434"
"27",42.0913575192082,-1.37141737372362,0.354867225370252,-3.86459293977555,0.000111274615140982,0.00794179547031981,"CvsMid",51,13,42,22,48,72,31,49,40,50,39,39,"LOC113675963"
"28",168.736426876302,1.50231275401816,0.327988847531156,4.58037755041489,4.64137296528473e-06,0.000548974838739661,"CvsMid",76,25,354,499,57,165,113,98,510,653,127,70,"LOC113670459"
"29",50.0164673284491,-4.19296468585671,0.985672302046057,-4.25391347322326,2.10066501318199e-05,0.00191353998503407,"CvsMid",16,75,9,7,13,13,7,110,5,6,231,14,"LOC113664139"
"30",21.8278921916922,-2.55907843525043,0.496694405976121,-5.15221916023242,2.57421947058903e-07,4.24317176068759e-05,"CvsMid",32,4,10,14,11,36,23,26,10,6,32,34,"LOC113675164"
"31",57.4386754203324,-1.92833260926238,0.553081159863644,-3.48652738368052,0.000489335283695226,0.025860062358947,"CvsMid",95,42,14,35,58,54,100,62,42,44,84,7,"LOC113669293"
"32",4150.68341767025,0.970729024647332,0.274834985041519,3.53204314400034,0.000412362071694454,0.022939654219621,"CvsMid",2546,1641,9101,11397,1126,3194,2889,3548,10531,9804,3718,2424,"LOC113677341"
"33",66.909393155059,-2.28642319165845,0.581048788286139,-3.93499347688597,8.31989558046919e-05,0.0062268796868744,"CvsMid",94,32,13,30,56,127,118,14,67,29,100,57,"LOC113674261"
"34",26.6063062023802,-1.90171701408553,0.435636769841708,-4.36537304869039,1.26905989753236e-05,0.0012551002386595,"CvsMid",34,4,14,11,19,41,31,48,16,27,42,22,"LOC113671271"
"35",23.8513148185853,-2.20502007521431,0.457853556278211,-4.81599420814469,1.46468771760149e-06,0.000196893845999128,"CvsMid",14,15,12,6,20,68,34,28,6,12,18,22,"LOC113668070"
"36",138.517401924404,-3.4498862511502,0.36546591972635,-9.4396934568711,3.7387156580443e-21,3.69758978580582e-18,"CvsMid",153,47,24,26,193,258,234,162,37,40,205,84,"LOC113685534"
"37",183.476951757183,4.61032560774186,0.919392453727545,5.01453496714049,5.31618844271216e-07,8.0008636062818e-05,"CvsMid",14,5,306,953,22,30,32,418,998,506,7,7,"LOC113685034"
"38",35.8042665067828,-1.34813733082647,0.275636194346945,-4.891002555091,1.00323662087312e-06,0.00014031125507686,"CvsMid",35,19,35,38,32,47,35,31,27,30,57,31,"LOC113686536"
"39",44.4410449575053,-1.788351393995,0.483746515224414,-3.69687705794712,0.000218267978452022,0.0136748345232882,"CvsMid",75,19,27,19,47,34,29,110,45,31,48,22,"LOC113678667"
"40",36.9403528263114,-1.55954005392416,0.439236411930881,-3.55057097171982,0.000384396478089305,0.0217238923903041,"CvsMid",29,46,29,23,22,45,31,23,35,19,50,42,"LOC113665515"
"41",25.3989543733528,1.66305017197255,0.466437628294973,3.56542883997524,0.000363261718129866,0.0206136137263366,"CvsMid",12,18,99,46,5,12,13,30,67,58,10,12,"LOC113679700"
"42",193.174234814624,-1.27050406838166,0.310935478792714,-4.08606979594195,4.38741848553401e-05,0.0037498886636237,"CvsMid",179,147,228,121,250,161,159,229,224,148,235,130,"LOC113669444"
"43",60.9979866369283,-2.14715237327372,0.636211670468267,-3.37490252527647,0.000738418401942859,0.0363848441042734,"CvsMid",60,72,49,9,67,21,27,76,29,59,145,35,"LOC113669449"
"44",74.5433465296541,-1.81783143160635,0.523769345946229,-3.47067167194045,0.000519158365867985,0.0273318126760765,"CvsMid",117,100,57,37,75,51,43,59,66,41,122,25,"LOC113671171"
"45",48.3480344197254,-2.02389911494021,0.396503833827185,-5.10436203202595,3.31912321789878e-07,5.40665647941488e-05,"CvsMid",50,40,20,23,56,62,66,18,37,38,61,47,"LOC113680137"
"46",155.671190076452,0.741829243556183,0.183640346354575,4.03957658696553,5.35477810310029e-05,0.00440773526417776,"CvsMid",107,57,301,409,96,139,92,110,381,398,122,84,"LOC113671742"
"47",222.668750118081,-1.76219096355061,0.500945392912457,-3.51773065184883,0.000435253907894901,0.0238202593229755,"CvsMid",285,43,160,84,211,320,215,149,115,391,247,347,"LOC113671685"
"48",89.516119330394,-1.24790787732108,0.347411943225176,-3.59201202392816,0.00032813470585011,0.0191702664016904,"CvsMid",123,23,94,59,82,43,105,102,123,116,133,85,"LOC113675135"
"49",57.3023849016028,-2.67813496349877,0.485416961514238,-5.51718455643667,3.44473629175181e-08,6.91243749211529e-06,"CvsMid",75,83,21,12,47,56,88,72,9,24,28,39,"LOC113673162"
"50",40.7389366053598,-1.81857468928103,0.31872085003094,-5.70585416393213,1.15761083636714e-08,2.7634964897137e-06,"CvsMid",43,30,23,36,30,36,52,50,23,23,70,33,"LOC113672715"
"51",184.376003616369,-1.3722742920714,0.307927415757972,-4.45648624268647,8.33139449074989e-06,0.000887357600914792,"CvsMid",195,167,149,171,155,195,196,146,102,192,198,179,"LOC113686086"
"52",96.3128318785193,-1.76428136937238,0.340462006063095,-5.18202130620538,2.1949413462466e-07,3.70623876586956e-05,"CvsMid",94,83,63,69,137,85,69,118,92,47,110,76,"LOC113669355"
"53",154.434779197015,-1.67872839800157,0.336495547583081,-4.98885768343515,6.07373698031869e-07,8.85231181363079e-05,"CvsMid",214,109,84,73,154,260,109,195,147,130,206,67,"LOC113681444"
"54",742.300948317786,-1.71153265532385,0.445667866213332,-3.84037707242859,0.000122845474671537,0.00859049718334392,"CvsMid",644,637,406,165,941,792,431,947,896,769,1094,543,"LOC113677891"
"55",1278.24038734073,-2.24396578580204,0.465166260913282,-4.82400804692146,1.40701736880587e-06,0.000190995710671431,"CvsMid",1979,715,820,391,1609,1627,1762,1796,476,811,1770,267,"LOC113674431"
"56",71.8232840198351,-2.44193905722362,0.645523828632269,-3.78287980847675,0.000155024282967922,0.0104197389416206,"CvsMid",57,94,16,36,134,34,152,34,25,37,44,37,"LOC113670678"
"57",36.8748715105325,-2.23669027635891,0.662539407246358,-3.37593545666216,0.000735651748430249,0.0363779789598758,"CvsMid",37,50,5,42,20,32,34,44,7,9,41,44,"LOC113686351"
"58",178.517377480208,-2.43261927138072,0.395435304443562,-6.15175034713651,7.6632441497128e-10,2.52631615468865e-07,"CvsMid",200,103,48,112,112,231,265,252,37,102,333,139,"LOC113682626"
"59",94.4009521153542,-4.97294220433922,0.396597517552867,-12.5390149565833,4.56636203464397e-36,9.03226410452577e-33,"CvsMid",77,80,1,8,84,162,96,165,8,11,153,89,"LOC113683892"
"60",123.124596319145,-3.12862144319831,0.66951142223787,-4.67299188524785,2.96843499378256e-06,0.000373645008399213,"CvsMid",45,22,8,50,153,195,115,140,53,61,134,289,"LOC113666383"
"61",4033.29371042639,2.02077810439237,0.555773630339506,3.63597334252425,0.000276932971088861,0.0167914706371448,"CvsMid",1180,1242,11565,16852,1391,2782,3696,366,11325,12376,1199,1915,"LOC113675698"
"62",94.9543974718779,-1.15467263330232,0.310879958266785,-3.71420737361084,0.00020384159089265,0.0130666234606465,"CvsMid",120,49,81,61,72,100,69,150,89,150,136,63,"LOC113680239"
"63",29.2225435099474,-1.88633570519643,0.429007714971619,-4.39697385237285,1.0977056273424e-05,0.00110940380410094,"CvsMid",28,17,11,12,42,42,16,32,31,30,57,15,"LOC113670912"
"64",25.1444822200027,-2.67350915883973,0.574283661551715,-4.65538084718606,3.23382382404567e-06,0.000403383105114742,"CvsMid",40,16,13,1,11,43,53,37,9,7,34,7,"LOC113668956"
"65",187.551982656424,1.04442012067922,0.299453286296777,3.48775641635183,0.00048709161412338,0.025860062358947,"CvsMid",104,46,297,506,70,197,113,128,548,630,171,99,"LOC113686220"
"66",59.4511866065617,2.88701471414357,0.614390934712861,4.69898651010017,2.61455721281886e-06,0.000338328590361589,"CvsMid",30,8,232,222,15,17,24,34,348,129,15,0,"LOC113672358"
"67",12.5437119013793,-1.97734421911691,0.455973691248501,-4.33653137684928,1.44748772515772e-05,0.00138220103741613,"CvsMid",17,3,10,6,14,12,7,25,8,10,17,13,"LOC113666714"
"68",34.5490730466594,-2.2495164960013,0.607017691072052,-3.70584997618181,0.000210682986557247,0.0134429337874269,"CvsMid",50,22,17,20,40,26,99,10,17,11,40,16,"LOC113666721"
"69",117.223177930347,-5.78995783352084,0.817949137217138,-7.07862820568487,1.45588399061955e-12,7.46598879041416e-10,"CvsMid",201,82,10,4,95,13,259,15,8,6,243,178,"LOC113667899"
"70",290.482134507231,-2.28302636442786,0.409692825839152,-5.57253195672066,2.51063419134547e-08,5.51781603386816e-06,"CvsMid",233,353,79,116,218,259,335,234,227,140,426,342,"LOC113664141"
"71",340.328761022387,-1.05037676482133,0.25663791535051,-4.09283547751214,4.2613007760322e-05,0.00366471866738769,"CvsMid",294,181,237,293,362,366,249,420,396,569,422,300,"LOC113667471"
"72",42.0811831186909,-3.29050061363845,0.650603599853345,-5.05761206113857,4.2453896188773e-07,6.6046814228062e-05,"CvsMid",58,32,5,23,16,94,29,14,10,8,85,58,"LOC113678352"
"73",1126.56654272904,-1.96428275409015,0.547662176068672,-3.58666864341539,0.0003349294850693,0.0194337944557208,"CvsMid",1279,372,314,183,647,2034,904,1767,1432,987,1608,1357,"LOC113684855"
"74",16.7705924010308,-2.87660685119534,0.672562018100858,-4.27708787260711,1.89354072563854e-05,0.0017362890653769,"CvsMid",29,7,10,0,6,27,11,13,6,12,19,35,"LOC113678365"
"75",921.886446879334,-1.17520935403283,0.336064579997292,-3.49697476015563,0.000470566351802328,0.0252537275467249,"CvsMid",866,412,565,1330,1073,1245,947,625,1126,750,1440,632,"LOC113664501"
"76",2045.25033678059,-4.2881556731526,0.469521791364046,-9.13302801281008,6.6609620733732e-20,6.14851205786169e-17,"CvsMid",1974,2525,299,224,645,3283,1797,1870,256,220,3903,2699,"LOC113664289"
"77",261.069654136759,-3.38421456948076,0.90848488600089,-3.72511928555897,0.000195222884558294,0.0126311030822156,"CvsMid",372,200,24,52,340,410,344,386,64,93,443,0,"LOC113682888"
"78",150.956492927803,-3.23087897236665,0.480031887582905,-6.73055073202539,1.69022102776447e-11,7.22515360116785e-09,"CvsMid",178,162,20,70,151,164,202,206,36,12,180,110,"LOC113675828"
